rule_id,rule_expr,direction,cluster_id,activation_conditions,preferred_regime,avoid_regime,volatility_preference,trend_preference,time_preference,expected_holding_profile,confidence,sample_size,avg_return_2h,precision_pct,status_tags,discovery_decision
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.125,(prior_high_break >= 0.625 AND momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.25,(prior_high_break >= 0.625 AND momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.375,(prior_high_break >= 0.625 AND momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.5,(prior_high_break >= 0.625 AND momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.625,(prior_high_break >= 0.625 AND momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.75,(prior_high_break >= 0.625 AND momentum_persist >= 0.75),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.875,(prior_high_break >= 0.625 AND momentum_persist >= 0.875),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_momentum_persist_gte_1.0,(prior_high_break >= 0.625 AND momentum_persist >= 1),short,strong_breakout,(prior_high_break >= 0.625 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.625_E_top5_rank_lte_1.0,(prior_high_break >= 0.625 AND top5_rank <= 1),short,strong_breakout,(prior_high_break >= 0.625 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_prior_high_break_gte_0.875,(prior_high_break >= 0.75 AND prior_high_break >= 0.875),short,strong_breakout,(prior_high_break >= 0.75 AND prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_prior_high_break_gte_1.0,(prior_high_break >= 0.75 AND prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.75 AND prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.125,(prior_high_break >= 0.75 AND momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.25,(prior_high_break >= 0.75 AND momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.375,(prior_high_break >= 0.75 AND momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.5,(prior_high_break >= 0.75 AND momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.625,(prior_high_break >= 0.75 AND momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.75,(prior_high_break >= 0.75 AND momentum_persist >= 0.75),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.875,(prior_high_break >= 0.75 AND momentum_persist >= 0.875),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_momentum_persist_gte_1.0,(prior_high_break >= 0.75 AND momentum_persist >= 1),short,strong_breakout,(prior_high_break >= 0.75 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.75_E_top5_rank_lte_1.0,(prior_high_break >= 0.75 AND top5_rank <= 1),short,strong_breakout,(prior_high_break >= 0.75 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_prior_high_break_gte_1.0,(prior_high_break >= 0.875 AND prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.875 AND prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.125,(prior_high_break >= 0.875 AND momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.25,(prior_high_break >= 0.875 AND momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.375,(prior_high_break >= 0.875 AND momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.5,(prior_high_break >= 0.875 AND momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.625,(prior_high_break >= 0.875 AND momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.75,(prior_high_break >= 0.875 AND momentum_persist >= 0.75),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.875,(prior_high_break >= 0.875 AND momentum_persist >= 0.875),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_1.0,(prior_high_break >= 0.875 AND momentum_persist >= 1),short,strong_breakout,(prior_high_break >= 0.875 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_0.875_E_top5_rank_lte_1.0,(prior_high_break >= 0.875 AND top5_rank <= 1),short,strong_breakout,(prior_high_break >= 0.875 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.125,(prior_high_break >= 1 AND momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.25,(prior_high_break >= 1 AND momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.375,(prior_high_break >= 1 AND momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.5,(prior_high_break >= 1 AND momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.625,(prior_high_break >= 1 AND momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.75,(prior_high_break >= 1 AND momentum_persist >= 0.75),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.875,(prior_high_break >= 1 AND momentum_persist >= 0.875),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_1.0,(prior_high_break >= 1 AND momentum_persist >= 1),short,strong_breakout,(prior_high_break >= 1 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_prior_high_break_gte_1.0_E_top5_rank_lte_1.0,(prior_high_break >= 1 AND top5_rank <= 1),short,strong_breakout,(prior_high_break >= 1 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.25,(momentum_persist >= 0.125 AND momentum_persist >= 0.25),short,strong_breakout,(momentum_persist >= 0.125 AND momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.375,(momentum_persist >= 0.125 AND momentum_persist >= 0.375),short,strong_breakout,(momentum_persist >= 0.125 AND momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.5,(momentum_persist >= 0.125 AND momentum_persist >= 0.5),short,strong_breakout,(momentum_persist >= 0.125 AND momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.625,(momentum_persist >= 0.125 AND momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.125 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.75,(momentum_persist >= 0.125 AND momentum_persist >= 0.75),short,strong_breakout,(momentum_persist >= 0.125 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.875,(momentum_persist >= 0.125 AND momentum_persist >= 0.875),short,strong_breakout,(momentum_persist >= 0.125 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_1.0,(momentum_persist >= 0.125 AND momentum_persist >= 1),short,strong_breakout,(momentum_persist >= 0.125 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.125_E_top5_rank_lte_1.0,(momentum_persist >= 0.125 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 0.125 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.375,(momentum_persist >= 0.25 AND momentum_persist >= 0.375),short,strong_breakout,(momentum_persist >= 0.25 AND momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.5,(momentum_persist >= 0.25 AND momentum_persist >= 0.5),short,strong_breakout,(momentum_persist >= 0.25 AND momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.625,(momentum_persist >= 0.25 AND momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.25 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.75,(momentum_persist >= 0.25 AND momentum_persist >= 0.75),short,strong_breakout,(momentum_persist >= 0.25 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.875,(momentum_persist >= 0.25 AND momentum_persist >= 0.875),short,strong_breakout,(momentum_persist >= 0.25 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_1.0,(momentum_persist >= 0.25 AND momentum_persist >= 1),short,strong_breakout,(momentum_persist >= 0.25 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.25_E_top5_rank_lte_1.0,(momentum_persist >= 0.25 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 0.25 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.5,(momentum_persist >= 0.375 AND momentum_persist >= 0.5),short,strong_breakout,(momentum_persist >= 0.375 AND momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.625,(momentum_persist >= 0.375 AND momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.375 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.75,(momentum_persist >= 0.375 AND momentum_persist >= 0.75),short,strong_breakout,(momentum_persist >= 0.375 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.875,(momentum_persist >= 0.375 AND momentum_persist >= 0.875),short,strong_breakout,(momentum_persist >= 0.375 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_1.0,(momentum_persist >= 0.375 AND momentum_persist >= 1),short,strong_breakout,(momentum_persist >= 0.375 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.375_E_top5_rank_lte_1.0,(momentum_persist >= 0.375 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 0.375 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.625,(momentum_persist >= 0.5 AND momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.5 AND momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.75,(momentum_persist >= 0.5 AND momentum_persist >= 0.75),short,strong_breakout,(momentum_persist >= 0.5 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.875,(momentum_persist >= 0.5 AND momentum_persist >= 0.875),short,strong_breakout,(momentum_persist >= 0.5 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_1.0,(momentum_persist >= 0.5 AND momentum_persist >= 1),short,strong_breakout,(momentum_persist >= 0.5 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.5_E_top5_rank_lte_1.0,(momentum_persist >= 0.5 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 0.5 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_0.625_E_momentum_persist_gte_0.75,(momentum_persist >= 0.625 AND momentum_persist >= 0.75),short,strong_breakout,(momentum_persist >= 0.625 AND momentum_persist >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.625_E_momentum_persist_gte_0.875,(momentum_persist >= 0.625 AND momentum_persist >= 0.875),short,strong_breakout,(momentum_persist >= 0.625 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.625_E_momentum_persist_gte_1.0,(momentum_persist >= 0.625 AND momentum_persist >= 1),short,strong_breakout,(momentum_persist >= 0.625 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.625_E_top5_rank_lte_1.0,(momentum_persist >= 0.625 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 0.625 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_0.75_E_momentum_persist_gte_0.875,(momentum_persist >= 0.75 AND momentum_persist >= 0.875),short,strong_breakout,(momentum_persist >= 0.75 AND momentum_persist >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.75_E_momentum_persist_gte_1.0,(momentum_persist >= 0.75 AND momentum_persist >= 1),short,strong_breakout,(momentum_persist >= 0.75 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.75_E_top5_rank_lte_1.0,(momentum_persist >= 0.75 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 0.75 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_0.875_E_momentum_persist_gte_1.0,(momentum_persist >= 0.875 AND momentum_persist >= 1),short,strong_breakout,(momentum_persist >= 0.875 AND momentum_persist >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_AND_E_momentum_persist_gte_0.875_E_top5_rank_lte_1.0,(momentum_persist >= 0.875 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 0.875 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_AND_E_momentum_persist_gte_1.0_E_top5_rank_lte_1.0,(momentum_persist >= 1 AND top5_rank <= 1),short,strong_breakout,(momentum_persist >= 1 AND top5_rank <= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,37.5,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.125,(direction_confidence >= 1 OR prior_high_break >= 0.125),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.25,(direction_confidence >= 1 OR prior_high_break >= 0.25),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.375,(direction_confidence >= 1 OR prior_high_break >= 0.375),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.5,(direction_confidence >= 1 OR prior_high_break >= 0.5),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.625,(direction_confidence >= 1 OR prior_high_break >= 0.625),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.75,(direction_confidence >= 1 OR prior_high_break >= 0.75),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.875,(direction_confidence >= 1 OR prior_high_break >= 0.875),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_1.0,(direction_confidence >= 1 OR prior_high_break >= 1),short,bull_trend,(direction_confidence >= 1 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.125,(direction_confidence >= 1 OR momentum_persist >= 0.125),short,bull_trend,(direction_confidence >= 1 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.25,(direction_confidence >= 1 OR momentum_persist >= 0.25),short,bull_trend,(direction_confidence >= 1 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.375,(direction_confidence >= 1 OR momentum_persist >= 0.375),short,bull_trend,(direction_confidence >= 1 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.5,(direction_confidence >= 1 OR momentum_persist >= 0.5),short,bull_trend,(direction_confidence >= 1 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.625,(direction_confidence >= 1 OR momentum_persist >= 0.625),short,bull_trend,(direction_confidence >= 1 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.25,(prior_high_break >= 0.125 OR prior_high_break >= 0.25),short,strong_breakout,(prior_high_break >= 0.125 OR prior_high_break >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.375,(prior_high_break >= 0.125 OR prior_high_break >= 0.375),short,strong_breakout,(prior_high_break >= 0.125 OR prior_high_break >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.5,(prior_high_break >= 0.125 OR prior_high_break >= 0.5),short,strong_breakout,(prior_high_break >= 0.125 OR prior_high_break >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.625,(prior_high_break >= 0.125 OR prior_high_break >= 0.625),short,strong_breakout,(prior_high_break >= 0.125 OR prior_high_break >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.75,(prior_high_break >= 0.125 OR prior_high_break >= 0.75),short,strong_breakout,(prior_high_break >= 0.125 OR prior_high_break >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
