scan_time_kst,symbol,direction,feature,feature_label,passed,gap_pct,value,threshold
2026-06-14 16:00:00,HUSDT,long,1h_current_range_pct,Range,False,35.2163,17.4461,26.929756
2026-06-14 16:00:00,ARCUSDT,long,1h_current_range_pct,Range,False,86.9895,3.5037,26.929756
2026-06-14 16:00:00,OPENUSDT,long,1h_current_body_pct,Body,False,87.8268,1.684,13.83363
2026-06-14 16:00:00,BIRBUSDT,long,1h_current_range_pct,Range,False,90.7983,2.478,26.929756
2026-06-14 16:00:00,FFUSDT,short,1h_current_range_pct,Range,False,76.2695,4.1337,17.41933
2026-06-14 16:00:00,AKTUSDT,short,2h_current_return_pct,Momentum,False,80.4594,-3.9257,-20.089984
2026-06-14 16:00:00,MMTUSDT,short,1h_current_return_pct,Momentum,False,67.0371,-3.8777,-11.76382
2026-06-14 16:00:00,FOLKSUSDT,short,1h_current_return_pct,Momentum,False,77.6178,-2.633,-11.76382
2026-06-14 16:00:00,AINUSDT,short,1h_current_range_pct,Range,False,78.455,3.753,17.41933
2026-06-14 18:00:00,OPGUSDT,long,1h_current_body_pct,Body,False,60.4673,5.4688,13.83363
2026-06-14 18:00:00,OPGUSDT,long,2h_current_body_pct,Body,False,70.9832,6.4189,22.121308
2026-06-14 18:00:00,ONUSDT,long,1h_current_body_pct,Body,False,73.6974,3.6386,13.83363
2026-06-14 18:00:00,EVAAUSDT,long,1h_current_return_pct,Momentum,False,138.8462,4.5698,-11.76382
2026-06-14 18:00:00,BILLUSDT,long,1h_current_body_pct,Body,False,86.4345,1.8766,13.83363
2026-06-14 18:00:00,ASRUSDT,long,1h_current_body_pct,Body,False,97.3543,0.366,13.83363
2026-06-14 18:00:00,ASRUSDT,long,2h_current_body_pct,Body,False,89.8889,2.2367,22.121308
2026-06-14 18:00:00,COAIUSDT,short,1h_current_return_pct,Momentum,False,18.172,-9.6261,-11.76382
2026-06-14 18:00:00,AIOTUSDT,short,1h_current_return_pct,Momentum,False,60.9702,-4.5914,-11.76382
2026-06-14 18:00:00,JELLYJELLYUSDT,short,2h_current_return_pct,Momentum,False,93.2071,-1.3647,-20.089984
2026-06-14 18:00:00,LAUSDT,short,1h_current_return_pct,Momentum,False,62.6133,-4.3981,-11.76382
2026-06-14 18:00:00,AIOUSDT,short,1h_current_return_pct,Momentum,False,60.1014,-4.6936,-11.76382
2026-06-14 20:00:00,OPGUSDT,long,1h_current_range_pct,Range,False,65.2667,9.3536,26.929756
2026-06-14 20:00:00,EVAAUSDT,long,1h_current_body_pct,Body,False,57.8484,5.8311,13.83363
2026-06-14 20:00:00,EVAAUSDT,long,2h_current_body_pct,Body,False,74.4938,5.6423,22.121308
2026-06-14 20:00:00,MIRAUSDT,long,1h_current_body_pct,Body,False,68.9026,4.3019,13.83363
2026-06-14 20:00:00,INUSDT,long,1h_current_range_pct,Range,False,80.5345,5.242,26.929756
2026-06-14 20:00:00,JELLYJELLYUSDT,long,1h_current_body_pct,Body,False,82.4659,2.4256,13.83363
2026-06-14 20:00:00,AIOUSDT,short,1h_current_range_pct,Range,False,45.7603,9.4482,17.41933
2026-06-14 20:00:00,BILLUSDT,short,1h_current_return_pct,Momentum,False,81.5154,-2.1745,-11.76382
2026-06-14 20:00:00,HUSDT,short,1h_current_range_pct,Range,False,62.0175,10.2286,26.929756
2026-06-14 20:00:00,BSBUSDT,short,1h_current_range_pct,Range,False,84.2059,4.2533,26.929756
2026-06-14 20:00:00,LABUSDT,short,2h_current_return_pct,Momentum,False,81.9298,-3.6303,-20.089984
2026-06-14 22:00:00,BSBUSDT,long,1h_current_range_pct,Range,False,79.2438,5.5896,26.929756
2026-06-14 22:00:00,CLOUSDT,long,1h_current_range_pct,Range,False,74.279,6.9266,26.929756
2026-06-14 22:00:00,OPGUSDT,long,1h_current_range_pct,Range,False,74.1097,6.9722,26.929756
2026-06-14 22:00:00,METISUSDT,long,1h_current_body_pct,Body,False,80.2568,2.7312,13.83363
2026-06-14 22:00:00,ONUSDT,long,1h_current_range_pct,Range,False,83.4131,4.4668,26.929756
2026-06-14 22:00:00,HUSDT,short,1h_current_return_pct,Momentum,True,0.0,-32.3659,-11.76382
2026-06-14 22:00:00,HUSDT,short,1h_current_body_pct,Body,True,0.0,32.3659,10.89637
2026-06-14 22:00:00,OPNUSDT,short,1h_current_range_pct,Range,False,66.1462,5.8971,17.41933
2026-06-14 22:00:00,MIRAUSDT,short,1h_current_range_pct,Range,False,76.6604,6.2853,26.929756
2026-06-14 22:00:00,JELLYJELLYUSDT,short,1h_current_return_pct,Momentum,False,78.5376,-2.5248,-11.76382
2026-06-14 22:00:00,OPENUSDT,short,2h_current_return_pct,Momentum,False,72.555,-5.5137,-20.089984
2026-06-15 00:00:00,EVAAUSDT,long,1h_current_body_pct,Body,False,25.3428,10.3278,13.83363
2026-06-15 00:00:00,CLOUSDT,long,1h_current_range_pct,Range,False,51.978,12.9322,26.929756
2026-06-15 00:00:00,BSBUSDT,long,1h_current_range_pct,Range,False,68.8571,8.3867,26.929756
2026-06-15 00:00:00,GWEIUSDT,long,1h_current_range_pct,Range,False,68.6236,8.4496,26.929756
2026-06-15 00:00:00,HEIUSDT,long,1h_current_body_pct,Body,False,87.3959,1.7436,13.83363
2026-06-15 00:00:00,ALLOUSDT,short,1h_current_return_pct,Momentum,False,77.7955,-2.6121,-11.76382
2026-06-15 00:00:00,ALICEUSDT,short,2h_current_return_pct,Momentum,False,100.4754,0.0955,-20.089984
2026-06-15 00:00:00,GUAUSDT,short,2h_current_return_pct,Momentum,False,118.9393,3.8049,-20.089984
2026-06-15 00:00:00,AIOTUSDT,short,2h_current_return_pct,Momentum,False,84.105,-3.1933,-20.089984
2026-06-15 00:00:00,ONUSDT,short,2h_current_return_pct,Momentum,False,77.0393,-4.6128,-20.089984
2026-06-15 02:00:00,BTWUSDT,long,1h_current_return_pct,Momentum,False,134.1148,4.0132,-11.76382
2026-06-15 02:00:00,EVAAUSDT,long,1h_current_body_pct,Body,False,94.2192,0.7997,13.83363
2026-06-15 02:00:00,JELLYJELLYUSDT,long,1h_current_range_pct,Range,False,89.297,2.8823,26.929756
2026-06-15 02:00:00,ASRUSDT,long,1h_current_body_pct,Body,False,90.2578,1.3477,13.83363
2026-06-15 02:00:00,ALLOUSDT,long,1h_current_range_pct,Range,False,87.6542,3.3247,26.929756
2026-06-15 02:00:00,OPGUSDT,short,1h_current_range_pct,Range,False,59.1838,7.1099,17.41933
2026-06-15 02:00:00,CLOUSDT,short,1h_current_return_pct,Momentum,False,92.8425,-0.842,-11.76382
2026-06-15 02:00:00,BSBUSDT,short,1h_current_return_pct,Momentum,False,99.4024,-0.0703,-11.76382
2026-06-15 02:00:00,EULUSDT,short,2h_current_return_pct,Momentum,False,108.8601,1.78,-20.089984
2026-06-15 02:00:00,BANUSDT,short,2h_current_return_pct,Momentum,False,106.3937,1.2845,-20.089984
2026-06-15 04:00:00,EVAAUSDT,long,1h_current_body_pct,Body,False,43.4646,7.8209,13.83363
2026-06-15 04:00:00,JELLYJELLYUSDT,long,1h_current_body_pct,Body,False,61.5936,5.313,13.83363
2026-06-15 04:00:00,OPGUSDT,long,1h_current_body_pct,Body,False,82.7804,2.3821,13.83363
2026-06-15 04:00:00,REDUSDT,long,1h_current_range_pct,Range,False,91.1106,2.3939,26.929756
2026-06-15 04:00:00,BREVUSDT,long,1h_current_body_pct,Body,False,93.7854,0.8597,13.83363
2026-06-15 04:00:00,ASRUSDT,short,2h_current_return_pct,Momentum,False,75.2887,-4.9645,-20.089984
2026-06-15 04:00:00,AIOTUSDT,short,2h_current_return_pct,Momentum,False,65.0293,-7.0256,-20.089984
2026-06-15 04:00:00,LAUSDT,short,1h_current_return_pct,Momentum,False,78.7756,-2.4968,-11.76382
2026-06-15 04:00:00,BASEDUSDT,short,1h_current_return_pct,Momentum,False,80.1978,-2.3295,-11.76382
2026-06-15 04:00:00,MUSDT,short,1h_current_return_pct,Momentum,False,84.6053,-1.811,-11.76382
2026-06-15 06:00:00,OPGUSDT,long,1h_current_body_pct,Body,True,0.0,26.1152,13.83363
2026-06-15 06:00:00,OPENUSDT,long,1h_current_body_pct,Body,False,72.1967,3.8462,13.83363
2026-06-15 06:00:00,PENDLEUSDT,long,1h_current_range_pct,Range,False,79.6192,5.4885,26.929756
2026-06-15 06:00:00,INUSDT,long,1h_current_body_pct,Body,False,69.3414,4.2412,13.83363
2026-06-15 06:00:00,EIGENUSDT,long,1h_current_range_pct,Range,False,81.604,4.954,26.929756
2026-06-15 06:00:00,EVAAUSDT,short,1h_current_range_pct,Range,True,0.0,20.3611,17.41933
2026-06-15 06:00:00,ALICEUSDT,short,1h_current_return_pct,Momentum,False,94.6633,-0.6278,-11.76382
2026-06-15 06:00:00,OPGUSDT,short,1h_current_body_pct,Body,True,0.0,26.1152,13.83363
2026-06-15 06:00:00,JELLYJELLYUSDT,short,2h_current_return_pct,Momentum,False,99.676,-0.0651,-20.089984
2026-06-15 06:00:00,GENIUSUSDT,short,2h_current_return_pct,Momentum,False,106.677,1.3414,-20.089984
2026-06-15 08:00:00,BTWUSDT,long,1h_current_body_pct,Body,False,77.8453,3.0648,13.83363
2026-06-15 08:00:00,BTWUSDT,long,2h_current_body_pct,Body,False,92.434,1.6737,22.121308
2026-06-15 08:00:00,AKTUSDT,long,1h_current_range_pct,Range,False,89.1681,2.917,26.929756
2026-06-15 08:00:00,ICPUSDT,long,1h_current_body_pct,Body,False,90.993,1.246,13.83363
2026-06-15 08:00:00,OPGUSDT,long,1h_current_range_pct,Range,False,67.1245,8.8533,26.929756
2026-06-15 08:00:00,JELLYJELLYUSDT,long,1h_current_body_pct,Body,False,92.4691,1.0418,13.83363
2026-06-15 08:00:00,JELLYJELLYUSDT,long,2h_current_body_pct,Body,False,93.0461,1.5383,22.121308
2026-06-15 08:00:00,LABUSDT,short,1h_current_return_pct,Momentum,False,56.2872,-5.1423,-11.76382
2026-06-15 08:00:00,OPGUSDT,short,1h_current_range_pct,Range,False,67.1245,8.8533,26.929756
2026-06-15 08:00:00,OPNUSDT,short,1h_current_return_pct,Momentum,False,85.4868,-1.7073,-11.76382
2026-06-15 08:00:00,BASEDUSDT,short,1h_current_return_pct,Momentum,False,86.359,-1.6047,-11.76382
2026-06-15 08:00:00,JELLYJELLYUSDT,short,2h_current_return_pct,Momentum,False,107.657,1.5383,-20.089984
2026-06-15 10:00:00,PIEVERSEUSDT,long,1h_current_range_pct,Range,False,78.4833,5.7944,26.929756
2026-06-15 10:00:00,AKTUSDT,long,1h_current_body_pct,Body,False,87.5456,1.7229,13.83363
2026-06-15 10:00:00,EVAAUSDT,long,1h_current_range_pct,Range,False,78.5423,5.7785,26.929756
2026-06-15 10:00:00,GRASSUSDT,long,1h_current_body_pct,Body,False,87.0005,1.7983,13.83363
2026-06-15 10:00:00,ALLOUSDT,long,1h_current_body_pct,Body,False,92.1387,1.0875,13.83363
2026-06-15 10:00:00,OPGUSDT,short,1h_current_range_pct,Range,False,12.0163,23.6938,26.929756
2026-06-15 10:00:00,HUSDT,short,1h_current_return_pct,Momentum,False,80.9977,-2.2354,-11.76382
2026-06-15 10:00:00,LABUSDT,short,1h_current_return_pct,Momentum,False,51.3253,-5.726,-11.76382
2026-06-15 10:00:00,FOLKSUSDT,short,1h_current_return_pct,Momentum,False,73.495,-3.118,-11.76382
2026-06-15 10:00:00,JELLYJELLYUSDT,short,1h_current_return_pct,Momentum,False,81.9404,-2.1245,-11.76382
2026-06-15 12:00:00,EVAAUSDT,long,1h_current_body_pct,Body,True,0.0,12.2468,10.89637
2026-06-15 12:00:00,HUSDT,long,1h_current_body_pct,Body,False,54.5947,6.2812,13.83363
2026-06-15 12:00:00,BARDUSDT,long,1h_current_body_pct,Body,False,76.0056,3.3193,13.83363
2026-06-15 12:00:00,CLANKERUSDT,long,1h_current_body_pct,Body,False,81.4524,2.5658,13.83363
2026-06-15 12:00:00,JUPUSDT,long,1h_current_range_pct,Range,False,90.5302,2.5502,26.929756
2026-06-15 12:00:00,OPGUSDT,short,1h_current_range_pct,Range,False,76.8591,6.2318,26.929756
2026-06-15 12:00:00,LABUSDT,short,1h_current_return_pct,Momentum,False,78.2358,-2.5603,-11.76382
2026-06-15 12:00:00,BEATUSDT,short,2h_current_return_pct,Momentum,False,106.6954,1.3451,-20.089984
2026-06-15 12:00:00,CLOUSDT,short,1h_current_return_pct,Momentum,False,99.342,-0.0774,-11.76382
2026-06-15 12:00:00,AIOUSDT,short,2h_current_return_pct,Momentum,False,116.8447,3.3841,-20.089984
2026-06-15 14:00:00,GRASSUSDT,long,1h_current_range_pct,Range,False,79.1851,5.6054,26.929756
2026-06-15 14:00:00,ARCUSDT,long,1h_current_body_pct,Body,False,81.4821,2.5617,13.83363
2026-06-15 14:00:00,ENAUSDT,long,1h_current_body_pct,Body,False,79.7963,2.7949,13.83363
2026-06-15 14:00:00,BEATUSDT,long,1h_current_body_pct,Body,False,83.7093,2.2536,13.83363
2026-06-15 14:00:00,LUMIAUSDT,long,1h_current_range_pct,Range,False,90.8982,2.4511,26.929756
2026-06-15 14:00:00,HUSDT,short,2h_current_return_pct,Momentum,False,19.5783,-16.1567,-20.089984
2026-06-15 14:00:00,EVAAUSDT,short,2h_current_return_pct,Momentum,False,115.2539,3.0645,-20.089984
2026-06-15 14:00:00,AKTUSDT,short,1h_current_return_pct,Momentum,False,72.7087,-3.2105,-11.76382
2026-06-15 14:00:00,AIOTUSDT,short,1h_current_range_pct,Range,False,80.4424,3.4068,17.41933
2026-06-15 14:00:00,OPENUSDT,short,1h_current_return_pct,Momentum,False,89.0758,-1.2851,-11.76382
2026-06-15 16:00:00,EVAAUSDT,long,1h_current_range_pct,Range,False,11.4307,23.8515,26.929756
2026-06-15 16:00:00,METUSDT,long,1h_current_body_pct,Body,False,49.669,6.9626,13.83363
2026-06-15 16:00:00,CLOUSDT,long,1h_current_range_pct,Range,False,73.282,7.1951,26.929756
2026-06-15 16:00:00,DUSKUSDT,long,1h_current_body_pct,Body,False,91.8611,1.1259,13.83363
2026-06-15 16:00:00,PARTIUSDT,long,1h_current_body_pct,Body,False,87.9822,1.6625,13.83363
2026-06-15 16:00:00,JELLYJELLYUSDT,short,1h_current_return_pct,Momentum,True,0.0,-30.661,-11.76382
2026-06-15 16:00:00,GWEIUSDT,short,1h_current_return_pct,Momentum,True,0.0,-14.5926,-11.76382
2026-06-15 16:00:00,GWEIUSDT,short,1h_current_body_pct,Body,True,0.0,14.5926,10.89637
2026-06-15 16:00:00,BEATUSDT,short,1h_current_range_pct,Range,True,0.0,18.6746,17.41933
2026-06-15 16:00:00,BSBUSDT,short,1h_current_return_pct,Momentum,False,83.8828,-1.896,-11.76382
2026-06-15 16:00:00,JTOUSDT,short,2h_current_return_pct,Momentum,False,104.2036,0.8445,-20.089984
2026-06-15 18:00:00,MAGMAUSDT,long,1h_current_range_pct,Range,False,61.6725,10.3215,26.929756
2026-06-15 18:00:00,CLOUSDT,long,1h_current_range_pct,Range,False,64.0583,9.679,26.929756
2026-06-15 18:00:00,HUSDT,long,1h_current_range_pct,Range,True,0.0,21.1973,17.41933
2026-06-15 18:00:00,KAITOUSDT,long,1h_current_range_pct,Range,False,85.6783,3.8568,26.929756
2026-06-15 18:00:00,BILLUSDT,long,1h_current_range_pct,Range,False,88.5799,3.0754,26.929756
2026-06-15 18:00:00,AIOUSDT,short,2h_current_return_pct,Momentum,False,65.2956,-6.9721,-20.089984
2026-06-15 18:00:00,GRASSUSDT,short,2h_current_return_pct,Momentum,False,83.6954,-3.2756,-20.089984
2026-06-15 18:00:00,AKTUSDT,short,1h_current_return_pct,Momentum,False,86.2783,-1.6142,-11.76382
2026-06-15 18:00:00,DASHUSDT,short,1h_current_return_pct,Momentum,False,86.195,-1.624,-11.76382
2026-06-15 18:00:00,PARTIUSDT,short,2h_current_return_pct,Momentum,False,102.889,0.5804,-20.089984
2026-06-15 20:00:00,BSBUSDT,long,1h_current_range_pct,Range,False,51.3984,13.0883,26.929756
2026-06-15 20:00:00,GRASSUSDT,long,1h_current_range_pct,Range,False,81.3422,5.0245,26.929756
2026-06-15 20:00:00,AEROUSDT,long,1h_current_body_pct,Body,False,81.6722,2.5354,13.83363
2026-06-15 20:00:00,CROSSUSDT,long,1h_current_range_pct,Range,False,85.0983,4.013,26.929756
2026-06-15 20:00:00,AVNTUSDT,long,1h_current_body_pct,Body,False,87.1371,1.7794,13.83363
2026-06-15 20:00:00,HUSDT,short,1h_current_return_pct,Momentum,True,0.0,-22.647,-11.76382
2026-06-15 20:00:00,HUSDT,short,1h_current_body_pct,Body,True,0.0,22.647,10.89637
2026-06-15 20:00:00,EVAAUSDT,short,1h_current_return_pct,Momentum,False,7.9126,-10.833,-11.76382
2026-06-15 20:00:00,AIOUSDT,short,1h_current_return_pct,Momentum,False,38.3483,-7.2526,-11.76382
2026-06-15 20:00:00,MAGMAUSDT,short,1h_current_return_pct,Momentum,False,36.1891,-7.5066,-11.76382
2026-06-15 20:00:00,BTWUSDT,short,2h_current_return_pct,Momentum,False,81.2533,-3.7662,-20.089984
2026-06-15 22:00:00,GUAUSDT,long,1h_current_return_pct,Momentum,False,153.5498,6.2995,-11.76382
2026-06-15 22:00:00,ALLOUSDT,long,1h_current_range_pct,Range,False,84.8031,4.0925,26.929756
2026-06-15 22:00:00,ALCHUSDT,long,1h_current_body_pct,Body,False,82.1081,2.4751,13.83363
2026-06-15 22:00:00,OPNUSDT,long,1h_current_range_pct,Range,False,92.1485,2.1144,26.929756
2026-06-15 22:00:00,BASEDUSDT,long,1h_current_body_pct,Body,False,91.1701,1.2215,13.83363
2026-06-15 22:00:00,EVAAUSDT,short,2h_current_return_pct,Momentum,False,101.2155,0.2442,-20.089984
2026-06-15 22:00:00,BSBUSDT,short,2h_current_return_pct,Momentum,False,172.7342,14.6123,-20.089984
2026-06-15 22:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,82.2464,-2.0885,-11.76382
2026-06-15 22:00:00,CLOUSDT,short,2h_current_return_pct,Momentum,False,97.336,-0.5352,-20.089984
2026-06-15 22:00:00,ARCUSDT,short,1h_current_return_pct,Momentum,False,90.016,-1.1745,-11.76382
