scan_time_kst,symbol,direction,live_pattern,stage,final_result,reject_tier,failed_conditions,freshness_score,rule_pass,entry_score
2026-06-08 10:00:00,MYXUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.8406,False,
2026-06-08 10:00:00,BTWUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,near_pass,1,1.0,False,
2026-06-08 10:00:00,HYPERUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 10:00:00,JTOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9138,False,
2026-06-08 10:00:00,USELESSUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 10:00:00,ARUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7215,False,
2026-06-08 12:00:00,HEIUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.707,False,
2026-06-08 12:00:00,RAVEUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.38,False,
2026-06-08 12:00:00,BEATUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 12:00:00,GUAUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3297,False,
2026-06-08 12:00:00,AIOUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.527,False,
2026-06-08 12:00:00,CLOUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-08 12:00:00,ESPORTSUSDT,short,UNLABELED,rule,Pattern_Reject,pass,0,1.0,True,
2026-06-08 12:00:00,MYXUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.7954,False,
2026-06-08 12:00:00,BANUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2857,False,
2026-06-08 12:00:00,币安人生USDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.5434,False,
2026-06-08 12:00:00,ESPORTSUSDT,short,UNLABELED,portfolio,Low_Score,,,,True,69.65
2026-06-08 14:00:00,BEATUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 14:00:00,PROVEUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.4242,False,
2026-06-08 14:00:00,GWEIUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6262,False,
2026-06-08 14:00:00,DEXEUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.808,False,
2026-06-08 14:00:00,PLAYUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.2137,False,
2026-06-08 14:00:00,UBUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-08 14:00:00,SIRENUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5337,False,
2026-06-08 14:00:00,BILLUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4399,False,
2026-06-08 14:00:00,INUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.2091,False,
2026-06-08 14:00:00,EIGENUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.6535,False,
2026-06-08 16:00:00,ESPORTSUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,near_pass,1,1.0,False,
2026-06-08 16:00:00,SKYAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-08 16:00:00,ALLOUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,near_pass,1,1.0,False,
2026-06-08 16:00:00,HEIUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.824,False,
2026-06-08 16:00:00,VVVUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7977,False,
2026-06-08 16:00:00,GWEIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2601,False,
2026-06-08 16:00:00,ICNTUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5111,False,
2026-06-08 16:00:00,AIOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5627,False,
2026-06-08 16:00:00,LABUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.7884,False,
2026-06-08 16:00:00,WLDUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.4024,False,
2026-06-08 18:00:00,VELVETUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3741,False,
2026-06-08 18:00:00,MYXUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3462,False,
2026-06-08 18:00:00,AIOTUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 18:00:00,EVAAUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6963,False,
2026-06-08 18:00:00,ZBTUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 18:00:00,ESPORTSUSDT,short,SHORT_BREAKDOWN,rule,PASS,pass,0,0.6465,True,
2026-06-08 18:00:00,SKYAIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.8071,False,
2026-06-08 18:00:00,STGUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-08 18:00:00,FORMUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6013,False,
2026-06-08 18:00:00,LABUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5317,False,
2026-06-08 18:00:00,ESPORTSUSDT,short,SHORT_BREAKDOWN,portfolio,Low_Score,,,,True,72.44
2026-06-08 20:00:00,BTWUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.8159,False,
2026-06-08 20:00:00,BEATUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6253,False,
2026-06-08 20:00:00,VELVETUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 20:00:00,STGUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.209,False,
2026-06-08 20:00:00,DEXEUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.2838,False,
2026-06-08 20:00:00,ALLOUSDT,short,UNLABELED,rule,Pattern_Reject,pass,0,1.0,True,
2026-06-08 20:00:00,MYXUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 20:00:00,LITUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.7752,False,
2026-06-08 20:00:00,AIOTUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4078,False,
2026-06-08 20:00:00,ZESTUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4009,False,
2026-06-08 20:00:00,ALLOUSDT,short,UNLABELED,portfolio,Low_Score,,,,True,69.82
2026-06-08 22:00:00,ALLOUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,near_pass,1,0.6709,False,
2026-06-08 22:00:00,BTWUSDT,long,LONG_REVERSAL,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-08 22:00:00,VELVETUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4817,False,
2026-06-08 22:00:00,MUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.7525,False,
2026-06-08 22:00:00,POWERUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7014,False,
2026-06-08 22:00:00,SKYAIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,medium_reject,1,0.8419,False,
2026-06-08 22:00:00,GWEIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-08 22:00:00,ZBTUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5923,False,
2026-06-08 22:00:00,MYXUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6135,False,
2026-06-08 22:00:00,AKTUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.8726,False,
2026-06-09 00:00:00,POWERUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6485,False,
2026-06-09 00:00:00,EDGEUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 00:00:00,BERAUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.3513,False,
2026-06-09 00:00:00,TONUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.418,False,
2026-06-09 00:00:00,ORCAUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4634,False,
2026-06-09 00:00:00,AIOTUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.7234,False,
2026-06-09 00:00:00,MORPHOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 00:00:00,JTOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9502,False,
2026-06-09 00:00:00,ALLOUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-09 00:00:00,VVVUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3572,False,
2026-06-09 02:00:00,WLDUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.8542,False,
2026-06-09 02:00:00,BSBUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6468,False,
2026-06-09 02:00:00,ENSOUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5983,False,
2026-06-09 02:00:00,GWEIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.8262,False,
2026-06-09 02:00:00,LIGHTUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.5832,False,
2026-06-09 02:00:00,VELVETUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.5943,False,
2026-06-09 02:00:00,POWERUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5016,False,
2026-06-09 02:00:00,LAYERUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-09 02:00:00,STGUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.1789,False,
2026-06-09 02:00:00,COMPUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 04:00:00,CUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5236,False,
2026-06-09 04:00:00,HEIUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6204,False,
2026-06-09 04:00:00,SIRENUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4978,False,
2026-06-09 04:00:00,COMPUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.4389,False,
2026-06-09 04:00:00,UBUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5747,False,
2026-06-09 04:00:00,WLDUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 04:00:00,VVVUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3466,False,
2026-06-09 04:00:00,USELESSUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5558,False,
2026-06-09 04:00:00,STARUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7082,False,
2026-06-09 04:00:00,INJUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6662,False,
2026-06-09 06:00:00,CCUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3439,False,
2026-06-09 06:00:00,MYXUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9938,False,
2026-06-09 06:00:00,FOLKSUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9055,False,
2026-06-09 06:00:00,GWEIUSDT,long,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.8352,False,
2026-06-09 06:00:00,WLDUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.2214,False,
2026-06-09 06:00:00,WLDUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.3257,False,
2026-06-09 06:00:00,BSBUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6055,False,
2026-06-09 06:00:00,GUAUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.4065,False,
2026-06-09 06:00:00,GWEIUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.8832,False,
2026-06-09 06:00:00,LAYERUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.1483,False,
2026-06-09 08:00:00,ESPORTSUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 08:00:00,POWERUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7787,False,
2026-06-09 08:00:00,ZESTUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.5333,False,
2026-06-09 08:00:00,GUAUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4567,False,
2026-06-09 08:00:00,LIGHTUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.371,False,
2026-06-09 08:00:00,GUAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5169,False,
2026-06-09 08:00:00,EPICUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.8083,False,
2026-06-09 08:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3447,False,
2026-06-09 08:00:00,MANTAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7885,False,
2026-06-09 08:00:00,LAYERUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3983,False,
2026-06-09 10:00:00,ALLOUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.8178,False,
2026-06-09 10:00:00,MEUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.9796,False,
2026-06-09 10:00:00,SLXUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 10:00:00,ZESTUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.7679,False,
2026-06-09 10:00:00,GUAUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.1884,False,
2026-06-09 10:00:00,ESPORTSUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9929,False,
2026-06-09 10:00:00,UBUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6769,False,
2026-06-09 10:00:00,LAYERUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 10:00:00,INUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 10:00:00,GWEIUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4737,False,
2026-06-09 12:00:00,ESPORTSUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-09 12:00:00,PLAYUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3171,False,
2026-06-09 12:00:00,LIGHTUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4883,False,
2026-06-09 12:00:00,GUAUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.8538,False,
2026-06-09 12:00:00,BSBUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 12:00:00,BEATUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9098,False,
2026-06-09 12:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9965,False,
2026-06-09 12:00:00,AIOUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.6406,False,
2026-06-09 12:00:00,HEIUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.5263,False,
2026-06-09 12:00:00,SLXUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.6077,False,
2026-06-09 14:00:00,SLXUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.8413,False,
2026-06-09 14:00:00,GWEIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 14:00:00,AIOTUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9692,False,
2026-06-09 14:00:00,SIRENUSDT,long,LONG_REVERSAL,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-09 14:00:00,ZESTUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 14:00:00,ALLOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4616,False,
2026-06-09 14:00:00,ESPORTSUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 14:00:00,BSBUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3601,False,
2026-06-09 14:00:00,STARUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3672,False,
2026-06-09 14:00:00,SKYAIUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 16:00:00,SLXUSDT,long,LONG_CONTINUATION,rule,PASS,pass,0,1.0,True,
2026-06-09 16:00:00,HEIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,medium_reject,1,0.8802,False,
2026-06-09 16:00:00,ESPORTSUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 16:00:00,OPGUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4177,False,
2026-06-09 16:00:00,STARUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 16:00:00,VELVETUSDT,short,UNLABELED,rule,Pattern_Reject,medium_reject,1,1.0,False,
2026-06-09 16:00:00,ZESTUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 16:00:00,AIOTUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.207,False,
2026-06-09 16:00:00,GWEIUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.3278,False,
2026-06-09 16:00:00,POWERUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5974,False,
2026-06-09 16:00:00,SLXUSDT,long,LONG_CONTINUATION,portfolio,Low_Score,,,,True,71.14
2026-06-09 18:00:00,VELVETUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 18:00:00,CUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 18:00:00,ALLOUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5,False,
2026-06-09 18:00:00,AIOTUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.8416,False,
2026-06-09 18:00:00,NMRUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3911,False,
2026-06-09 18:00:00,SLXUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6141,False,
2026-06-09 18:00:00,OPGUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5079,False,
2026-06-09 18:00:00,ZESTUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.1856,False,
2026-06-09 18:00:00,FOLKSUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.9081,False,
2026-06-09 18:00:00,STGUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5209,False,
2026-06-09 20:00:00,BTWUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 20:00:00,PLAYUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 20:00:00,BSBUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6319,False,
2026-06-09 20:00:00,POWERUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 20:00:00,VELVETUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.7058,False,
2026-06-09 20:00:00,HUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-09 20:00:00,BEATUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 20:00:00,EPICUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 20:00:00,ESPORTSUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.3471,False,
2026-06-09 20:00:00,LIGHTUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2508,False,
2026-06-09 22:00:00,BSBUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7685,False,
2026-06-09 22:00:00,BTWUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6257,False,
2026-06-09 22:00:00,EVAAUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 22:00:00,STGUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 22:00:00,BEATUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 22:00:00,HUSDT,short,SHORT_BREAKDOWN,rule,PASS,pass,0,1.0,True,
2026-06-09 22:00:00,POWERUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-09 22:00:00,MORPHOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4328,False,
2026-06-09 22:00:00,ESPORTSUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 22:00:00,OGUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-09 22:00:00,HUSDT,short,SHORT_BREAKDOWN,portfolio,Low_Score,,,,True,61.51
2026-06-10 00:00:00,POWERUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4711,False,
2026-06-10 00:00:00,BASEDUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.4807,False,
2026-06-10 00:00:00,ATOMUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4076,False,
2026-06-10 00:00:00,BTWUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.8283,False,
2026-06-10 00:00:00,INITUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5453,False,
2026-06-10 00:00:00,CUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-10 00:00:00,VELVETUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.894,False,
2026-06-10 00:00:00,WLDUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.6086,False,
2026-06-10 00:00:00,STGUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.8604,False,
2026-06-10 00:00:00,BSBUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 02:00:00,BTWUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5258,False,
2026-06-10 02:00:00,STGUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.8263,False,
2026-06-10 02:00:00,PLAYUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 02:00:00,ENAUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4691,False,
2026-06-10 02:00:00,CRVUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.2627,False,
2026-06-10 02:00:00,VELVETUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,medium_reject,1,0.677,False,
2026-06-10 02:00:00,POWERUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-10 02:00:00,SLXUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 02:00:00,BEATUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 02:00:00,PARTIUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-10 04:00:00,OPNUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 04:00:00,BTWUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 04:00:00,STGUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.4589,False,
2026-06-10 04:00:00,MORPHOUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.274,False,
2026-06-10 04:00:00,RIFUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.1752,False,
2026-06-10 04:00:00,ESPORTSUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-10 04:00:00,SLXUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2213,False,
2026-06-10 04:00:00,GUAUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.8559,False,
2026-06-10 04:00:00,IMXUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4307,False,
2026-06-10 04:00:00,ASRUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 06:00:00,BTWUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-10 06:00:00,UBUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.7498,False,
2026-06-10 06:00:00,INUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3408,False,
