scan_time_kst,direction,symbol,entry_score,live_pattern,open_positions
2026-06-10 12:00:00,long,LABUSDT,74.85,SHORT_CONTINUATION,0
2026-06-10 12:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-10 12:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-10 12:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-10 12:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-10 14:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-10 14:00:00,long,LABUSDT,74.85,SHORT_CONTINUATION,0
2026-06-10 14:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-10 14:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-10 14:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-10 14:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-10 16:00:00,long,HUSDT,75.41,LONG_BREAKOUT,1
2026-06-10 16:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,1
2026-06-10 16:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,1
2026-06-10 16:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,1
2026-06-10 16:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,1
2026-06-10 16:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,1
2026-06-10 18:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-10 18:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-10 18:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-10 18:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-10 18:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-10 18:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-10 20:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-10 20:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-10 20:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-10 20:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-10 20:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-10 20:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-10 22:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-10 22:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-10 22:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-10 22:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-10 22:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-10 22:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 00:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 00:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 00:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 00:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 00:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 00:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 02:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 02:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 02:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 02:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 02:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 02:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 04:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 04:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 04:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 04:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 04:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 04:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 06:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 06:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 06:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 06:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 06:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 06:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 08:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 08:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 08:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 08:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 08:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 08:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 10:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 10:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 10:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 10:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 10:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 10:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 12:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 12:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 12:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 12:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 12:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 12:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 14:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 14:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 14:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 14:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 14:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 14:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 16:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 16:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 16:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 16:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 16:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 16:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 18:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 18:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 18:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 18:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 18:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 18:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 20:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 20:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 20:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 20:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 20:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 20:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-11 22:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-11 22:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-11 22:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-11 22:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-11 22:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-11 22:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 00:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 00:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 00:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 00:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 00:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 00:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 02:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 02:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 02:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 02:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 02:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 02:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 04:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 04:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 04:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 04:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 04:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 04:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 06:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 06:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 06:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 06:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 06:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 06:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 08:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 08:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 08:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 08:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 08:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 08:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 10:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 10:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 10:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 10:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 10:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 10:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 12:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 12:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 12:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 12:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 12:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 12:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 14:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 14:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 14:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 14:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 14:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 14:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 16:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 16:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 16:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 16:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 16:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 16:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 18:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 18:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 18:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 18:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 18:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 18:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 20:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 20:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 20:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 20:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 20:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 20:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-12 22:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-12 22:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-12 22:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-12 22:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-12 22:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-12 22:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 00:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 00:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 00:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 00:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 00:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 00:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 02:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 02:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 02:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 02:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 02:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 02:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 04:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 04:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 04:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 04:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 04:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 04:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 06:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 06:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 06:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 06:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 06:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 06:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 08:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 08:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 08:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 08:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 08:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 08:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 10:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 10:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 10:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 10:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 10:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 10:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 12:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 12:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 12:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 12:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 12:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 12:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 14:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 14:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 14:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 14:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 14:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 14:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 16:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 16:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 16:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 16:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 16:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 16:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 18:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 18:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 18:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 18:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 18:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 18:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 20:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 20:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 20:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 20:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 20:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 20:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-13 22:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-13 22:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-13 22:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-13 22:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-13 22:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-13 22:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 00:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 00:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 00:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 00:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 00:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 00:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 02:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 02:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 02:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 02:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 02:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 02:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 04:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 04:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 04:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 04:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 04:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 04:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 06:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 06:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 06:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 06:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 06:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 06:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 08:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 08:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 08:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 08:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 08:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 08:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 10:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 10:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 10:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 10:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 10:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 10:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 12:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 12:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 12:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 12:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 12:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 12:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 14:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 14:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 14:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 14:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 14:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 14:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 16:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 16:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 16:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 16:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 16:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 16:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 18:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 18:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 18:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 18:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 18:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 18:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 20:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-14 20:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-14 20:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-14 20:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-14 20:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-14 20:00:00,short,HOMEUSDT,79.6,SHORT_REVERSAL,0
2026-06-14 22:00:00,long,HUSDT,75.41,LONG_BREAKOUT,1
2026-06-14 22:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,1
2026-06-14 22:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,1
2026-06-14 22:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,1
2026-06-14 22:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,1
2026-06-14 22:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,1
2026-06-15 00:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 00:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 00:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 00:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 00:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 00:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 02:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 02:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
