rule_id,rule_expr,direction,source,status_tags,discovery_decision,trade_count,scan_groups,coverage_pct,precision_pct,avg_return_2h,win_rate_pct,max_drawdown,return_per_day,sharpe,best_regime,worst_regime,volatility_preference,trend_preference,time_preference,blind_avg,train_avg
EX_AND_E_obs_body_pct_gte_11.448538_E_rank_obs_return_top5_gte_0.5,(obs_body_pct >= 11.45 AND rank_obs_return_top5 >= 0.5),long,mined,mined_pool,,21,12,46.15,14.29,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_obs_body_pct_gte_11.448538_E_rank_obs_return_top5_gte_0.625,(obs_body_pct >= 11.45 AND rank_obs_return_top5 >= 0.625),long,mined,mined_pool,,21,12,46.15,14.29,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_obs_body_pct_gte_11.448538_E_rank_obs_return_top5_gte_0.75,(obs_body_pct >= 11.45 AND rank_obs_return_top5 >= 0.75),long,mined,mined_pool,,21,12,46.15,14.29,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.5648_E_direction_confidence_gte_0.6736,(direction_confidence >= 0.5648 AND direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.5648_E_rank_obs_return_top5_gte_0.125,(direction_confidence >= 0.5648 AND rank_obs_return_top5 >= 0.125),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.5648_E_rank_obs_return_top5_gte_0.25,(direction_confidence >= 0.5648 AND rank_obs_return_top5 >= 0.25),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.5648_E_rank_obs_return_top5_gte_0.375,(direction_confidence >= 0.5648 AND rank_obs_return_top5 >= 0.375),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.5648_E_rank_obs_return_top5_gte_0.5,(direction_confidence >= 0.5648 AND rank_obs_return_top5 >= 0.5),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.5648_E_rank_obs_return_top5_gte_0.625,(direction_confidence >= 0.5648 AND rank_obs_return_top5 >= 0.625),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.5648_E_rank_obs_return_top5_gte_0.75,(direction_confidence >= 0.5648 AND rank_obs_return_top5 >= 0.75),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.6736_E_rank_obs_return_top5_gte_0.125,(direction_confidence >= 0.6736 AND rank_obs_return_top5 >= 0.125),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.6736_E_rank_obs_return_top5_gte_0.25,(direction_confidence >= 0.6736 AND rank_obs_return_top5 >= 0.25),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.6736_E_rank_obs_return_top5_gte_0.375,(direction_confidence >= 0.6736 AND rank_obs_return_top5 >= 0.375),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.6736_E_rank_obs_return_top5_gte_0.5,(direction_confidence >= 0.6736 AND rank_obs_return_top5 >= 0.5),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.6736_E_rank_obs_return_top5_gte_0.625,(direction_confidence >= 0.6736 AND rank_obs_return_top5 >= 0.625),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_AND_E_direction_confidence_gte_0.6736_E_rank_obs_return_top5_gte_0.75,(direction_confidence >= 0.6736 AND rank_obs_return_top5 >= 0.75),long,mined,mined_pool|momentum_hybrid,,21,12,46.15,42.86,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_direction_confidence_gte_0.8912,(direction_confidence >= 0.7824 OR direction_confidence >= 0.8912),long,mined,mined_pool,,21,12,46.15,52.38,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_direction_confidence_gte_1.0,(direction_confidence >= 0.7824 OR direction_confidence >= 1),long,mined,mined_pool,,21,12,46.15,52.38,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_obs_low_pct_gte_-2.914012,(direction_confidence >= 0.7824 OR obs_low_pct >= -2.914),long,mined,mined_pool,,21,12,46.15,61.9,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_execution_score_gte_-0.27795,(direction_confidence >= 0.7824 OR execution_score >= -0.2779),long,mined,mined_pool,,21,12,46.15,52.38,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(direction_confidence >= 0.7824 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,mined,mined_pool,,21,12,46.15,61.9,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_pattern_confidence_lte_0.452425,(direction_confidence >= 0.7824 OR pattern_confidence <= 0.4524),long,mined,mined_pool,,21,12,46.15,61.9,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_pattern_confidence_lte_0.474463,(direction_confidence >= 0.7824 OR pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,61.9,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_obs_body_pct_gte_9.53875,(direction_confidence >= 0.7824 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_obs_body_pct_gte_11.448538,(direction_confidence >= 0.7824 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_direction_confidence_gte_0.5648,(direction_confidence >= 0.7824 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.7824_E_direction_confidence_gte_0.6736,(direction_confidence >= 0.7824 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_direction_confidence_gte_1.0,(direction_confidence >= 0.8912 OR direction_confidence >= 1),long,mined,mined_pool,,21,12,46.15,47.62,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_obs_low_pct_gte_-2.914012,(direction_confidence >= 0.8912 OR obs_low_pct >= -2.914),long,mined,mined_pool,,21,12,46.15,57.14,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_execution_score_gte_-0.27795,(direction_confidence >= 0.8912 OR execution_score >= -0.2779),long,mined,mined_pool,,21,12,46.15,47.62,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(direction_confidence >= 0.8912 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,mined,mined_pool,,21,12,46.15,61.9,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_pattern_confidence_lte_0.452425,(direction_confidence >= 0.8912 OR pattern_confidence <= 0.4524),long,mined,mined_pool,,21,12,46.15,57.14,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_pattern_confidence_lte_0.474463,(direction_confidence >= 0.8912 OR pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,57.14,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_obs_body_pct_gte_9.53875,(direction_confidence >= 0.8912 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,61.9,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_obs_body_pct_gte_11.448538,(direction_confidence >= 0.8912 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,61.9,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_direction_confidence_gte_0.5648,(direction_confidence >= 0.8912 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.8912_E_direction_confidence_gte_0.6736,(direction_confidence >= 0.8912 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_obs_low_pct_gte_-2.914012,(direction_confidence >= 1 OR obs_low_pct >= -2.914),long,mined,mined_pool,,21,12,46.15,57.14,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_execution_score_gte_-0.27795,(direction_confidence >= 1 OR execution_score >= -0.2779),long,mined,mined_pool,,21,12,46.15,47.62,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(direction_confidence >= 1 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,mined,mined_pool,,21,12,46.15,61.9,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_pattern_confidence_lte_0.452425,(direction_confidence >= 1 OR pattern_confidence <= 0.4524),long,mined,mined_pool,,21,12,46.15,57.14,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_pattern_confidence_lte_0.474463,(direction_confidence >= 1 OR pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,57.14,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_obs_body_pct_gte_9.53875,(direction_confidence >= 1 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,52.38,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_obs_body_pct_gte_11.448538,(direction_confidence >= 1 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,52.38,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_direction_confidence_gte_0.5648,(direction_confidence >= 1 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_1.0_E_direction_confidence_gte_0.6736,(direction_confidence >= 1 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_E_execution_score_gte_-0.27795,(obs_low_pct >= -2.914 OR execution_score >= -0.2779),long,mined,mined_pool,,21,12,46.15,57.14,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(obs_low_pct >= -2.914 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,mined,mined_pool,,21,12,46.15,66.67,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_E_pattern_confidence_lte_0.452425,(obs_low_pct >= -2.914 OR pattern_confidence <= 0.4524),long,mined,mined_pool,,21,12,46.15,66.67,4.3622,47.62,-85.1916,13.0866,0.8038,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_E_pattern_confidence_lte_0.474463,(obs_low_pct >= -2.914 OR pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,66.67,4.3622,47.62,-85.1916,13.0866,0.8038,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_E_obs_body_pct_gte_9.53875,(obs_low_pct >= -2.914 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_E_obs_body_pct_gte_11.448538,(obs_low_pct >= -2.914 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_E_direction_confidence_gte_0.5648,(obs_low_pct >= -2.914 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,66.67,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_low_pct_gte_-2.914012_E_direction_confidence_gte_0.6736,(obs_low_pct >= -2.914 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,66.67,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_execution_score_gte_-0.27795_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(execution_score >= -0.2779 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,mined,mined_pool,,21,12,46.15,61.9,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_execution_score_gte_-0.27795_E_pattern_confidence_lte_0.452425,(execution_score >= -0.2779 OR pattern_confidence <= 0.4524),long,mined,mined_pool,,21,12,46.15,52.38,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_execution_score_gte_-0.27795_E_pattern_confidence_lte_0.474463,(execution_score >= -0.2779 OR pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,52.38,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_execution_score_gte_-0.27795_E_obs_body_pct_gte_9.53875,(execution_score >= -0.2779 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,61.9,2.9846,42.86,-85.1916,8.9537,0.5402,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_execution_score_gte_-0.27795_E_obs_body_pct_gte_11.448538,(execution_score >= -0.2779 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_execution_score_gte_-0.27795_E_direction_confidence_gte_0.5648,(execution_score >= -0.2779 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_execution_score_gte_-0.27795_E_direction_confidence_gte_0.6736,(execution_score >= -0.2779 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_pattern_confidence_lte_0.452425,((obs_return_pct - gap_to_best_entry) >= -5.877 OR pattern_confidence <= 0.4524),long,mined,mined_pool,,21,12,46.15,71.43,4.3622,47.62,-85.1916,13.0866,0.8038,bull,sideway,low_volatility,bull,asia,,
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_pattern_confidence_lte_0.474463,((obs_return_pct - gap_to_best_entry) >= -5.877 OR pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,71.43,4.3622,47.62,-85.1916,13.0866,0.8038,bull,sideway,low_volatility,bull,asia,,
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_obs_body_pct_gte_9.53875,((obs_return_pct - gap_to_best_entry) >= -5.877 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,71.43,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_obs_body_pct_gte_11.448538,((obs_return_pct - gap_to_best_entry) >= -5.877 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,71.43,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_direction_confidence_gte_0.5648,((obs_return_pct - gap_to_best_entry) >= -5.877 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,66.67,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_direction_confidence_gte_0.6736,((obs_return_pct - gap_to_best_entry) >= -5.877 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,66.67,4.6456,47.62,-85.1916,13.9368,0.8634,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.452425_E_pattern_confidence_lte_0.474463,(pattern_confidence <= 0.4524 OR pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,47.62,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.452425_E_obs_body_pct_gte_9.53875,(pattern_confidence <= 0.4524 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,61.9,2.7011,42.86,-85.1916,8.1034,0.4853,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.452425_E_obs_body_pct_gte_11.448538,(pattern_confidence <= 0.4524 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,57.14,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.452425_E_direction_confidence_gte_0.5648,(pattern_confidence <= 0.4524 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,61.9,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.452425_E_direction_confidence_gte_0.6736,(pattern_confidence <= 0.4524 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,61.9,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.474463_E_obs_body_pct_gte_9.53875,(pattern_confidence <= 0.4745 OR obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,61.9,2.7011,42.86,-85.1916,8.1034,0.4853,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.474463_E_obs_body_pct_gte_11.448538,(pattern_confidence <= 0.4745 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,57.14,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.474463_E_direction_confidence_gte_0.5648,(pattern_confidence <= 0.4745 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,61.9,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_pattern_confidence_lte_0.474463_E_direction_confidence_gte_0.6736,(pattern_confidence <= 0.4745 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,61.9,4.0571,47.62,-85.1916,12.1713,0.7408,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_body_pct_gte_9.53875_E_obs_body_pct_gte_11.448538,(obs_body_pct >= 9.539 OR obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,33.33,2.9846,42.86,-85.1916,8.9537,0.5402,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_body_pct_gte_9.53875_E_direction_confidence_gte_0.5648,(obs_body_pct >= 9.539 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_body_pct_gte_9.53875_E_direction_confidence_gte_0.6736,(obs_body_pct >= 9.539 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_body_pct_gte_11.448538_E_direction_confidence_gte_0.5648,(obs_body_pct >= 11.45 OR direction_confidence >= 0.5648),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_obs_body_pct_gte_11.448538_E_direction_confidence_gte_0.6736,(obs_body_pct >= 11.45 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,66.67,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_direction_confidence_gte_0.5648_E_direction_confidence_gte_0.6736,(direction_confidence >= 0.5648 OR direction_confidence >= 0.6736),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_OR_E_rank_obs_return_top5_gte_0.125_E_rank_obs_return_top5_gte_0.25,(rank_obs_return_top5 >= 0.125 OR rank_obs_return_top5 >= 0.25),long,mined,mined_pool|rank_only,,21,12,46.15,61.9,5.8078,47.62,-74.4342,17.4234,1.1449,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_direction_confidence_gte_0.7824,NOT (direction_confidence >= 0.7824),long,mined,mined_pool,,21,12,46.15,52.38,2.9846,42.86,-77.8793,8.9537,0.5402,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_direction_confidence_gte_0.8912,NOT (direction_confidence >= 0.8912),long,mined,mined_pool,,21,12,46.15,57.14,2.9846,42.86,-77.8793,8.9537,0.5402,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_direction_confidence_gte_1.0,NOT (direction_confidence >= 1),short,mined,mined_pool,,24,14,53.85,70.83,-2.4452,54.17,-186.6211,-7.3357,-0.5023,bear,bull,low_volatility,bear,us,,
EX_NOT_E_obs_low_pct_gte_-2.914012,NOT (obs_low_pct >= -2.914),long,mined,mined_pool,,21,12,46.15,52.38,2.9846,42.86,-77.8793,8.9537,0.5402,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_execution_score_gte_-0.27795,NOT (execution_score >= -0.2779),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-77.8793,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_NOT_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,NOT ((obs_return_pct - gap_to_best_entry) >= -5.877),long,mined,mined_pool,,21,12,46.15,47.62,2.9846,42.86,-77.8793,8.9537,0.5402,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_pattern_confidence_lte_0.452425,NOT (pattern_confidence <= 0.4524),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_pattern_confidence_lte_0.474463,NOT (pattern_confidence <= 0.4745),long,mined,mined_pool,,21,12,46.15,57.14,4.3405,47.62,-85.1916,13.0216,0.7992,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_obs_body_pct_gte_9.53875,NOT (obs_body_pct >= 9.539),long,mined,mined_pool,,21,12,46.15,80.95,5.2955,47.62,-85.1916,15.8866,1.016,bull,sideway,low_volatility,bull,asia,,
EX_NOT_E_obs_body_pct_gte_11.448538,NOT (obs_body_pct >= 11.45),long,mined,mined_pool,,21,12,46.15,80.95,5.2955,47.62,-85.1916,15.8866,1.016,bull,sideway,low_volatility,bull,asia,,
EX_1,prior_high_break >= 0.125,short,mined,mined_pool,,24,14,53.85,50.0,0.2731,58.33,-158.1456,0.8193,0.0526,sideway,bull,low_volatility,sideway,us,,
EX_2,prior_high_break >= 0.25,short,mined,mined_pool,,24,14,53.85,50.0,0.2731,58.33,-158.1456,0.8193,0.0526,sideway,bull,low_volatility,sideway,us,,
EX_3,prior_high_break >= 0.375,short,mined,mined_pool,,24,14,53.85,50.0,0.2731,58.33,-158.1456,0.8193,0.0526,sideway,bull,low_volatility,sideway,us,,
EX_4,prior_high_break >= 0.5,short,mined,mined_pool,,24,14,53.85,50.0,0.2731,58.33,-158.1456,0.8193,0.0526,sideway,bull,low_volatility,sideway,us,,
EX_5,prior_high_break >= 0.625,short,mined,mined_pool,,24,14,53.85,50.0,0.2731,58.33,-158.1456,0.8193,0.0526,sideway,bull,low_volatility,sideway,us,,
