direction,engine,scan_time_kst,symbol,rank_metric,return_30m,return_1h,return_2h,return_4h,label_trap,label_big_winner,feat_5m_volume_ma_ratio,feat_5m_seq_volume_energy_6,feat_5m_seq_return_sum_6,feat_5m_seq_body_energy_6,feat_5m_seq_positive_count_6,feat_5m_first_abnormal_candle_6,feat_5m_compression,feat_5m_release,feat_5m_body_position,feat_5m_range_energy,feat_5m_momentum,feat_15m_current_volume_ratio,feat_15m_current_return_pct,feat_15m_current_body_pct,feat_15m_current_close_position,feat_15m_current_range_pct,feat_15m_current_compression,feat_15m_current_ma20_distance_pct,feat_15m_previous_volume_ratio,feat_15m_previous_return_pct,feat_15m_previous_body_pct,feat_15m_previous_close_position,feat_15m_previous_range_pct,feat_15m_previous_compression,feat_15m_previous_ma20_distance_pct,feat_30m_current_volume_ratio,feat_30m_current_return_pct,feat_30m_current_body_pct,feat_30m_current_close_position,feat_30m_current_range_pct,feat_30m_current_compression,feat_30m_current_ma20_distance_pct,feat_30m_previous_volume_ratio,feat_30m_previous_return_pct,feat_30m_previous_body_pct,feat_30m_previous_close_position,feat_30m_previous_range_pct,feat_30m_previous_compression,feat_30m_previous_ma20_distance_pct,feat_1h_current_volume_ratio,feat_1h_current_return_pct,feat_1h_current_body_pct,feat_1h_current_close_position,feat_1h_current_range_pct,feat_1h_current_compression,feat_1h_current_ma20_distance_pct,feat_1h_previous_volume_ratio,feat_1h_previous_return_pct,feat_1h_previous_body_pct,feat_1h_previous_close_position,feat_1h_previous_range_pct,feat_1h_previous_compression,feat_1h_previous_ma20_distance_pct,feat_2h_current_volume_ratio,feat_2h_current_return_pct,feat_2h_current_body_pct,feat_2h_current_close_position,feat_2h_current_range_pct,feat_2h_current_compression,feat_2h_current_ma20_distance_pct,feat_2h_previous_volume_ratio,feat_2h_previous_return_pct,feat_2h_previous_body_pct,feat_2h_previous_close_position,feat_2h_previous_range_pct,feat_2h_previous_compression,feat_2h_previous_ma20_distance_pct,feat_h4_score,feat_price
short,SHORT_CONTINUATION,2026-06-11 14:00:00,PARTIUSDT,return_2h,1.5904,3.004,4.1446,3.5984,False,True,0.3725,0.6748,-0.0244,0.9634,3.0,1.0,11.0,0.0,0.087,1.1642,-0.4652356659287044,1.1356,1.5422,1.5422,0.9419,2.49,3.0,3.7871,0.4217,0.3223,0.3223,0.6232,1.1118,2.0,2.5253,1.5152,-1.5904,1.5904,0.0286,3.3735,1.0,3.8604,0.6297,0.5653,0.5653,0.7347,1.5829,0.0,6.157,2.0881,-3.004,3.004,0.0671,5.0281,0.0,5.8166,1.322,-0.3042,0.3042,0.3713,3.2346,0.0,9.7035,1.562,-3.3147,3.3147,0.0625,5.3803,0.0,7.4827,1.6739,4.1528,4.1528,0.6871,7.6217,0.0,11.8574,-21.754908255335348,0.06321
short,SHORT_CONTINUATION,2026-06-11 14:00:00,PHAROSUSDT,return_2h,2.2256,2.2425,2.2762,8.953,False,False,4.5873,12.1761,1.6164,1.3222,5.0,1.0,0.0,1.0,0.3729,2.7571,1.0489269201573346,5.6513,-1.9052,1.9052,0.1221,2.2087,0.0,-0.3844,23.4778,2.117,2.117,0.6505,3.5456,19.0,1.5786,4.3085,-2.2256,2.2256,0.1007,2.5122,0.0,-0.4216,12.36,2.2578,2.2578,0.6571,3.6194,19.0,1.8952,2.9121,-2.2425,2.2425,0.094,2.5122,0.0,-0.9625,6.052,2.0292,2.0292,0.6697,3.7489,10.0,1.2362,4.1733,-0.2923,0.2923,0.0633,3.8005,0.0,-0.7073,0.9832,-1.1223,1.1223,0.4773,2.2445,4.0,-0.4928,-2.03089194582702,0.5818
short,SHORT_CONTINUATION,2026-06-11 14:00:00,BSBUSDT,return_2h,2.7275,0.9623,2.9511,3.2053,False,True,1.7114,2.177,0.3094,0.9998,3.0,1.0,1.0,0.0,0.1009,2.8143,0.6520348577284731,1.2456,-4.0828,4.0828,0.2971,5.8616,0.0,-2.0763,0.8072,1.3287,1.3287,0.6104,2.5818,1.0,2.0596,1.126,-2.7275,2.7275,0.5283,5.8616,0.0,0.1891,0.7295,1.0684,1.0684,0.6932,3.2703,0.0,2.9681,0.7517,-0.9623,0.9623,0.8295,5.8616,0.0,4.3347,0.5845,2.2767,2.2767,0.7667,4.3525,0.0,5.9036,0.5389,1.2926,1.2926,0.7132,6.9723,0.0,4.7952,0.7662,-1.8802,1.8802,0.3,7.0042,0.0,2.2704,-1.8398344972072826,0.28309
short,SHORT_CONTINUATION,2026-06-11 16:00:00,PHAROSUSDT,return_2h,5.7453,7.0048,6.8323,7.4362,False,True,4.3387,0.0281,-0.7918,0.0069,1.0,1.0,24.0,0.0,0.5556,0.0059,-0.0481745294380694,2.5987,-2.8986,2.8986,0.2258,3.744,7.0,-3.07,0.7009,-0.361,0.361,0.2667,0.5157,6.0,-0.3867,7.883,-5.7453,5.7453,0.3048,8.2643,3.0,-6.0161,0.6962,-0.4979,0.4979,0.186,0.7382,2.0,-0.5585,9.0626,-7.0048,7.0048,0.1524,8.2643,1.0,-7.3859,0.7105,-0.0517,0.0517,0.2653,0.845,0.0,-0.8748,4.9323,-7.0529,7.0529,0.1417,8.8808,0.0,-7.3732,4.1733,-0.2923,0.2923,0.0633,3.8005,0.0,-0.7073,-1.5291862106655174,0.5628
short,SHORT_CONTINUATION,2026-06-11 16:00:00,GUAUSDT,return_2h,3.4947,5.8868,5.5504,-0.542,False,True,0.7532,0.7519,-0.9702,0.8186,3.0,1.0,3.0,0.0,0.2419,2.3683,-2.0743841098505666,1.0096,1.6819,1.6819,0.9419,3.2144,0.0,5.6351,0.8763,1.4023,1.4023,0.7414,2.1982,0.0,4.5342,1.7463,-3.4947,3.4947,0.2488,7.5126,0.0,3.1985,1.4139,-1.1636,1.1636,0.5702,4.3406,0.0,7.4067,0.7835,-5.8868,5.8868,0.0753,8.69,0.0,-2.1442,1.5295,-10.0067,10.0067,0.162,13.9085,0.0,3.1518,0.6548,-15.3044,15.3044,0.0336,17.5412,0.0,-10.2901,0.4625,18.7937,18.7937,0.9542,21.3501,0.0,3.8444,-11.573140258093241,0.5441
short,SHORT_CONTINUATION,2026-06-11 16:00:00,VELVETUSDT,return_2h,4.446,4.0478,12.706,15.681,False,True,0.6902,3.9284,-2.1533,3.253,2.0,0.0,0.0,0.0,0.6959,25.1829,-8.84157448820607,0.8177,-4.2656,4.2656,0.2074,7.9505,0.0,2.6864,0.7802,1.6641,1.6641,0.3445,5.536,0.0,7.5685,0.8472,-4.446,4.446,0.2726,8.9101,0.0,3.3609,1.1387,-6.5924,6.5924,0.2494,13.0791,0.0,8.8727,0.6413,-4.0478,4.0478,0.3172,8.9101,0.0,27.3845,1.3037,-8.1127,8.1127,0.1682,19.0835,0.0,38.1221,1.3196,-11.8105,11.8105,0.1172,22.17,0.0,62.2243,1.1549,24.8576,24.8576,0.8874,33.0488,0.0,92.1547,-8.987085983832367,0.89684
short,SHORT_CONTINUATION,2026-06-11 16:00:00,STGUSDT,return_2h,1.4255,3.429,4.7197,8.8422,False,True,0.9737,10.2107,6.3193,5.3745,4.0,0.0,1.0,0.0,0.3762,38.692,7.982280173854901,1.5609,2.6007,2.6007,0.8222,4.3344,0.0,21.4,1.4385,1.7437,1.7437,0.6081,2.8997,0.0,20.271,1.6844,-1.4255,1.4255,0.3632,7.5323,0.0,17.593,1.9138,4.0473,4.0473,0.8753,9.3168,0.0,21.1916,0.9496,-3.429,3.429,0.0972,7.5323,0.0,18.2451,1.4549,13.1373,13.1373,0.9251,16.8627,0.0,23.6546,1.4056,9.2157,9.2157,0.6029,19.3682,0.0,28.9236,0.6856,13.6105,13.6105,0.8527,17.6441,0.0,21.5789,-9.474359354812425,0.5326
short,SHORT_CONTINUATION,2026-06-11 16:00:00,HUSDT,return_2h,3.9201,1.788,0.2469,-27.4781,True,True,1.0216,3.2316,0.8366,0.9483,3.0,0.0,0.0,0.0,0.2595,12.8668,14.780060696968643,1.5968,-2.0723,2.0723,0.2728,6.0597,0.0,18.5866,2.0762,3.1322,3.1322,0.5989,8.3089,0.0,22.9066,1.8804,-3.9201,3.9201,0.131,7.1968,0.0,21.4284,3.804,15.3806,15.3806,0.8084,19.4631,0.0,28.3681,1.6407,-1.788,1.788,0.4479,14.1468,0.0,30.4607,1.7686,17.3867,17.3867,0.8327,22.673,0.0,36.0867,1.114,15.2792,15.2792,0.6466,25.9396,0.0,41.5464,0.5332,7.9421,7.9421,0.7447,16.4994,0.0,26.0947,-6.1006185944234,0.1309
short,SHORT_CONTINUATION,2026-06-11 18:00:00,VELVETUSDT,return_2h,1.4467,2.6157,3.4057,1.7866,False,True,1.1554,9.5832,-4.2655,5.3393,2.0,0.0,0.0,0.0,0.0556,36.8396,-5.506848867773586,0.8632,1.8612,1.8612,0.6653,6.0605,0.0,-6.7499,1.455,0.303,0.303,0.4208,8.6042,0.0,-8.2594,0.8346,-1.4467,1.4467,0.1195,6.0605,0.0,-7.8325,1.3902,-1.2963,1.2963,0.4578,9.0439,0.0,-7.0378,0.8105,-2.6157,2.6157,0.3228,9.6068,0.0,5.7286,1.0589,-9.0437,9.0437,0.2609,14.6238,0.0,11.7447,1.3274,-11.425,11.425,0.1762,16.0108,0.0,38.5808,1.3196,-11.8105,11.8105,0.1172,22.17,0.0,62.2243,-4.770324400420759,0.83297
short,SHORT_CONTINUATION,2026-06-11 18:00:00,BEATUSDT,return_2h,0.656,3.1425,2.3418,-2.815,False,True,0.9859,1.1215,-0.301,0.4286,3.0,1.0,3.0,0.0,0.8608,3.025,1.6808037956497708,0.7297,0.9615,0.9615,0.6236,3.8112,1.0,2.9829,0.424,-1.1676,1.1676,0.0106,1.6216,0.0,2.634,0.8654,-0.656,0.656,0.2348,4.1792,0.0,7.7554,0.606,-0.849,0.849,0.3076,2.5882,0.0,9.5676,0.7119,-3.1425,3.1425,0.2457,7.5357,0.0,14.7474,0.5664,3.6806,3.6806,0.6164,7.1585,0.0,20.7739,0.7927,0.4283,0.4283,0.2424,7.9178,0.0,35.8316,1.1449,-3.1323,3.1323,0.3539,15.572,0.0,39.4202,-18.29201822103225,8.726
short,SHORT_CONTINUATION,2026-06-11 18:00:00,PARTIUSDT,return_2h,1.7161,2.0993,3.3322,-1.1663,False,True,0.4653,0.0219,-2.0823,0.0245,1.0,1.0,9.0,0.0,0.1795,0.0236,-0.9143533745559811,1.0497,-0.6498,0.6498,0.3167,1.9993,3.0,-2.0363,0.4631,-0.7114,0.7114,0.3662,1.1747,2.0,-1.66,1.1711,-1.7161,1.7161,0.3081,3.5155,0.0,-2.5555,0.3679,-1.6068,1.6068,0.1912,2.2299,0.0,-0.7796,1.6612,-2.0993,2.0993,0.2716,3.8654,0.0,1.2379,0.6424,-0.8099,0.8099,0.1548,2.7769,0.0,3.7517,1.0789,-2.876,2.876,0.1909,5.4545,0.0,3.6524,1.2886,0.2982,0.2982,0.4907,3.5454,0.0,6.9819,-1.6377614716616387,0.05963
short,SHORT_CONTINUATION,2026-06-11 18:00:00,NEARUSDT,return_2h,2.1172,1.6741,0.6401,0.8863,False,False,2.0068,0.0883,-1.5188,0.0487,1.0,1.0,47.0,0.0,0.2778,0.0641,-0.37076787979315307,2.1369,-1.5756,1.5756,0.1282,1.9202,19.0,-2.1657,0.8181,-0.7813,0.7813,0.1905,1.0254,19.0,-0.5798,1.4128,-2.1172,2.1172,0.0426,2.3141,5.0,-1.2836,0.7878,-1.1673,1.1673,0.125,1.5564,4.0,0.9338,0.834,-1.6741,1.6741,0.234,2.3141,2.0,-1.1239,0.6465,-0.2944,0.2944,0.1143,1.7174,1.0,0.2615,0.7226,-2.0118,2.0118,0.1429,3.7782,0.0,-3.6336,0.5203,-0.147,0.147,0.3077,3.1847,0.0,-1.9391,-1.6492882210042907,1.999
short,SHORT_CONTINUATION,2026-06-11 18:00:00,OPNUSDT,return_2h,0.5274,1.1603,-1.0549,-3.481,False,False,1.9135,6.3099,-0.5186,0.1602,2.0,0.0,4.0,1.0,0.75,4.205,-0.270776921474689,1.0217,-1.0549,1.0549,0.3,2.1097,0.0,-3.014,0.7031,-1.4553,1.4553,0.1429,2.183,0.0,-2.2479,0.8652,-0.5274,0.5274,0.55,2.1097,0.0,-4.545,1.8255,-1.0438,1.0438,0.0545,5.7411,1.0,-4.2714,0.2863,-1.1603,1.1603,0.3182,2.3207,0.0,-6.4263,0.4981,-0.8368,0.8368,0.0545,5.7531,0.0,-5.1478,0.5426,-1.9874,1.9874,0.1,7.3222,0.0,-2.8059,0.8334,-4.5908,4.5908,0.4835,9.0818,0.0,-0.3648,-8.815836929906514,0.0938
short,SHORT_CONTINUATION,2026-06-11 20:00:00,ZESTUSDT,return_2h,2.6403,6.7468,8.3498,13.8616,False,True,0.8094,1.2969,1.378,0.9107,4.0,1.0,8.0,0.0,0.5042,1.891,0.6193279372087216,1.0639,2.2966,2.2966,0.9435,2.8015,0.0,4.3176,1.0126,0.4737,0.4737,0.4089,2.0629,1.0,2.4208,1.5254,-2.6403,2.6403,0.1116,5.9681,0.0,2.2127,0.7488,1.9379,1.9379,0.6104,3.1751,0.0,5.1615,2.5231,-6.7468,6.7468,0.182,11.5011,0.0,2.7906,1.1597,-0.079,0.079,0.5747,3.945,0.0,10.9988,2.2457,-6.8233,6.8233,0.182,11.4917,0.0,8.1782,2.053,2.4814,2.4814,0.8938,6.3887,0.0,16.8602,-25.511812984333222,0.3363
short,SHORT_CONTINUATION,2026-06-11 20:00:00,IOUSDT,return_2h,0.0573,2.4628,2.291,4.4674,False,True,2.3838,0.521,0.2309,0.2476,2.0,1.0,19.0,0.0,0.8,0.516,0.14966612940364393,0.8211,0.2291,0.2291,0.8846,1.4891,6.0,0.9751,0.6094,0.4606,0.4606,0.4,1.4393,5.0,0.8175,0.722,-0.0573,0.0573,0.5455,1.89,3.0,0.4461,0.5406,0.2298,0.2298,0.4,1.436,2.0,0.449,0.5658,-2.4628,2.4628,0.05,3.4364,0.0,-1.555,0.3472,1.2768,1.2768,0.5946,2.1474,0.0,0.8408,0.4337,-1.1608,1.1608,0.05,3.4823,0.0,0.6561,1.3529,0.9368,0.9368,0.18,5.8548,0.0,2.1115,-1.3354350381484612,0.175
short,SHORT_CONTINUATION,2026-06-11 20:00:00,EPICUSDT,return_2h,2.224,1.5045,-3.287,-9.6157,True,True,1.5736,4.1349,2.2547,1.8472,4.0,1.0,2.0,0.0,0.9157,4.5378,1.7265031619098596,2.9534,-0.6214,0.6214,0.4524,3.4342,0.0,6.5402,1.9099,1.2419,1.2419,0.6603,2.5832,0.0,7.8126,3.3513,-2.224,2.224,0.3604,5.4456,0.0,7.0815,2.5448,1.4435,1.4435,0.7088,3.0197,0.0,10.2029,2.5864,-1.5045,1.5045,0.4809,5.5765,0.0,10.662,2.1484,3.6271,3.6271,0.8166,4.8983,0.0,13.0736,1.781,2.0847,2.0847,0.4809,5.7797,0.0,13.259,0.9718,6.8453,6.8453,0.7957,10.105,0.0,11.8876,-1.8663008377145924,0.6077
short,SHORT_CONTINUATION,2026-06-11 20:00:00,OPNUSDT,return_2h,-0.3132,0.4175,-2.4008,-0.0,True,False,1.22,2.9138,1.7867,1.1325,4.0,1.0,23.0,0.0,0.7143,2.1616,0.6527690040008375,1.0309,1.9833,1.9833,0.9091,2.2965,7.0,2.6746,0.4978,0.3141,0.3141,0.8182,1.1518,6.0,0.8156,1.276,0.3132,0.3132,0.2703,3.8622,1.0,-1.6779,0.6644,0.5247,0.5247,0.875,1.6789,0.0,-2.2947,0.3786,-0.4175,0.4175,0.2273,4.5929,0.0,-4.4328,0.2585,2.1322,2.1322,0.9167,2.5586,0.0,-4.5008,0.4463,1.7058,1.7058,0.3462,5.5437,0.0,-1.1553,0.5426,-1.9874,1.9874,0.1,7.3222,0.0,-2.8059,-1.7176299854776167,0.0977
short,SHORT_CONTINUATION,2026-06-11 20:00:00,GUAUSDT,return_2h,1.5799,0.8736,3.4944,2.4164,False,True,1.1185,1.7715,0.6399,1.6875,3.0,1.0,0.0,0.0,0.6602,3.7534,2.0068785668392746,0.3877,-0.8178,0.8178,0.5631,1.9145,0.0,2.3801,0.5001,-0.6096,0.6096,0.4286,2.3277,0.0,3.1017,0.4368,-1.5799,1.5799,0.2833,2.2305,0.0,2.7736,0.6573,0.2235,0.2235,0.5689,3.111,0.0,4.8804,0.2986,-0.8736,0.8736,0.3158,4.2379,0.0,6.5758,0.5112,2.5739,2.5739,0.7525,5.7769,0.0,6.6921,0.225,1.6778,1.6778,0.5371,6.4252,0.0,-1.6551,0.222,4.1708,4.1708,0.971,5.4816,0.0,-4.7161,-12.206027874803764,0.5336
short,SHORT_CONTINUATION,2026-06-11 22:00:00,LABUSDT,return_2h,2.4856,4.7313,0.7522,1.0684,True,True,5.524,82.0454,19.0679,17.0257,4.0,1.0,0.0,0.0,0.889,170.1789,9.704919696546831,7.4609,0.665,0.665,0.3002,13.9431,0.0,16.4454,4.3074,9.7619,9.7619,0.8335,11.999,0.0,16.7503,5.1973,-2.4856,2.4856,0.0743,13.9431,0.0,15.0889,3.5901,15.9045,15.9045,0.8831,18.0394,0.0,18.9365,4.7352,-4.7313,4.7313,0.1799,18.4781,0.0,10.5174,2.6939,14.3587,14.3587,0.8926,19.3818,0.0,16.7436,3.9608,8.9243,8.9243,0.4065,29.1911,0.0,5.7318,0.8746,4.0472,4.0472,0.8623,5.7465,0.0,-3.2857,-2.5061428956200436,9.234
short,SHORT_CONTINUATION,2026-06-11 22:00:00,BTWUSDT,return_2h,5.6961,2.8375,8.9889,7.7395,False,True,1.7324,14.6575,5.464,4.4046,5.0,1.0,0.0,0.0,0.5115,23.2459,2.578088474297035,2.252,4.6903,4.6903,0.7154,7.8878,0.0,11.073,1.6575,2.6427,2.6427,0.6383,7.2757,0.0,7.0189,2.6616,-5.6961,5.6961,0.1189,14.3356,0.0,7.5523,1.2537,5.3819,5.3819,0.7445,10.5739,0.0,14.9749,1.1771,-2.8375,2.8375,0.3183,14.3356,0.0,12.863,0.5891,7.9739,7.9739,0.7445,10.834,0.0,16.2008,0.4681,4.988,4.988,0.3248,15.6389,0.0,5.33,0.3447,-3.1271,3.1271,0.5823,15.5578,0.0,0.8069,-2.774887016940191,0.09888
short,SHORT_CONTINUATION,2026-06-11 22:00:00,ZESTUSDT,return_2h,-0.9227,2.5821,6.0139,6.9466,False,True,0.808,0.6648,-0.8264,0.6769,3.0,1.0,0.0,0.0,0.6835,2.42,-1.663651864962808,0.8481,-1.1185,1.1185,0.508,2.2801,0.0,-6.3424,0.5774,-1.6484,1.6484,0.2624,2.3633,0.0,-5.6326,0.9051,0.9227,0.9227,0.9498,3.3687,0.0,-3.1123,0.7085,-2.2642,2.2642,0.1931,3.1919,0.0,-3.9925,0.9053,-2.5821,2.5821,0.0433,3.9827,0.0,-2.7785,1.5056,-1.6324,1.6324,0.2162,5.3901,0.0,0.3297,1.5088,-4.1724,4.1724,0.0245,6.9344,0.0,3.2022,2.2457,-6.8233,6.8233,0.182,11.4917,0.0,8.1782,-14.487119454362414,0.29793
short,SHORT_CONTINUATION,2026-06-11 22:00:00,BANUSDT,return_2h,0.7772,1.1317,1.2953,-2.8361,False,False,2.7517,0.1936,-4.0741,0.0426,3.0,1.0,0.0,0.0,0.6493,0.2342,-1.1054909527037617,2.3867,-0.5999,0.5999,0.5255,2.6725,0.0,-0.9195,5.4929,-4.1046,4.1046,0.0974,4.9673,5.0,-0.1823,2.0527,-0.7772,0.7772,0.4592,2.6725,0.0,1.2487,4.6225,-3.6132,3.6132,0.0923,5.2687,0.0,2.4409,2.1764,-1.1317,1.1317,0.3265,2.6725,0.0,2.7287,5.3329,-3.5371,3.5371,0.0837,5.812,0.0,4.1439,2.603,-4.6548,4.6548,0.1155,7.2847,0.0,4.4076,1.4571,4.5792,4.5792,0.9861,5.9268,0.0,9.825,-1.6251622657675382,0.0729
short,SHORT_CONTINUATION,2026-06-11 22:00:00,PRLUSDT,return_2h,1.0463,1.146,0.4983,1.0962,False,False,0.4044,0.6013,1.1495,0.9053,3.0,1.0,4.0,0.0,0.7619,1.8751,0.8707097296750023,1.0933,-0.1495,0.1495,0.5577,2.5909,0.0,4.8775,0.8238,0.905,0.905,0.75,2.6144,0.0,5.4014,1.9576,-1.0463,1.0463,0.2407,2.6906,0.0,5.968,2.2902,2.9759,2.9759,0.8219,3.7455,0.0,7.6803,2.4966,-1.146,1.146,0.2037,2.6906,0.0,8.2792,9.4935,-3.556,3.556,0.4425,8.3614,0.0,10.2172,8.1681,-4.6612,4.6612,0.3103,8.3614,0.0,9.7831,8.7973,10.7561,10.7561,0.8339,14.7497,0.0,15.742,-15.587508663780573,0.2004
short,SHORT_CONTINUATION,2026-06-12 00:00:00,VELVETUSDT,return_2h,7.7174,7.6702,3.5756,-43.3862,False,True,0.8566,8.7253,5.6585,2.2383,6.0,1.0,0.0,0.0,0.4859,24.6445,7.388011263080719,1.6663,-5.0127,5.0127,0.1789,9.3775,0.0,7.4121,1.3778,1.5021,1.5021,0.6535,4.2026,0.0,13.7712,1.5324,-7.7174,7.7174,0.0973,11.5267,0.0,0.7366,1.2467,7.9044,7.9044,0.8493,10.2766,0.0,8.9034,1.2383,-7.6702,7.6702,0.1986,12.9252,0.0,2.04,1.1711,14.2796,14.2796,0.8974,15.9855,0.0,11.6194,1.5811,5.5062,5.5062,0.3201,17.4083,0.0,34.8864,0.7368,3.4293,3.4293,0.8435,7.6139,0.0,32.5871,-2.6219433014717164,0.8857
short,SHORT_CONTINUATION,2026-06-12 00:00:00,CATIUSDT,return_2h,3.8077,8.4576,2.9479,-0.8598,False,True,0.3376,0.5287,0.1785,0.3899,3.0,1.0,16.0,0.0,0.2273,0.5408,0.14799675816623878,0.8785,-1.3687,1.3687,0.21,1.7547,6.0,-0.6768,0.5209,0.264,0.264,0.8542,0.8448,5.0,0.651,2.2235,-3.8077,3.8077,0.3187,5.615,3.0,-1.632,0.4118,0.1935,0.1935,0.8571,0.8618,2.0,2.6126,4.8761,-8.4576,8.4576,0.18,10.3351,1.0,-0.5187,1.135,-0.5065,0.5065,0.5281,1.5543,0.0,9.046,4.4835,-8.8893,8.8893,0.1688,10.9675,0.0,4.5868,4.1829,2.3605,2.3605,0.7984,4.6137,0.0,15.3928,-28.557873108224385,0.05621
short,SHORT_CONTINUATION,2026-06-12 00:00:00,STGUSDT,return_2h,4.682,5.0876,5.6774,3.318,False,True,2.8334,15.7022,7.3605,4.7467,5.0,0.0,0.0,0.0,0.3743,27.3875,7.657473890339429,3.5914,0.6636,0.6636,0.4469,6.5991,0.0,11.5321,2.7052,3.9486,3.9486,0.8696,5.7313,0.0,11.3621,2.2432,-4.682,4.682,0.0394,9.3641,0.0,4.5671,1.6134,10.6509,10.6509,0.934,12.0588,0.0,10.6419,1.6389,-5.0876,5.0876,0.059,9.9908,0.0,12.2643,1.1633,10.4481,10.4481,0.9422,13.7475,0.0,20.0469,0.9329,4.8676,4.8676,0.4151,17.7597,0.0,21.1729,0.4398,1.9946,1.9946,0.7126,6.9395,0.0,17.924,-2.360251073441034,0.5461
