rule_id,rule_expr,direction,cluster_id,expr_clusters,empirical_cluster,cluster_members,best_regime,volatility_preference,avg_return_2h,trade_count,status_tags
EX_OR_E_direction_confidence_gte_0.7824_E_execution_score_gte_-0.27795,(direction_confidence >= 0.7824 OR execution_score >= -0.2779),long,bull_trend,bull_trend|execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.7824_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(direction_confidence >= 0.7824 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,bull_trend,bull_trend|strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_direction_confidence_gte_0.7824_E_pattern_confidence_lte_0.452425,(direction_confidence >= 0.7824 OR pattern_confidence <= 0.4524),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_direction_confidence_gte_0.7824_E_pattern_confidence_lte_0.474463,(direction_confidence >= 0.7824 OR pattern_confidence <= 0.4745),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_direction_confidence_gte_0.7824_E_obs_body_pct_gte_9.53875,(direction_confidence >= 0.7824 OR obs_body_pct >= 9.539),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.7824_E_obs_body_pct_gte_11.448538,(direction_confidence >= 0.7824 OR obs_body_pct >= 11.45),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.7824_E_direction_confidence_gte_0.5648,(direction_confidence >= 0.7824 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.7824_E_direction_confidence_gte_0.6736,(direction_confidence >= 0.7824 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_direction_confidence_gte_1.0,(direction_confidence >= 0.8912 OR direction_confidence >= 1),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_obs_low_pct_gte_-2.914012,(direction_confidence >= 0.8912 OR obs_low_pct >= -2.914),long,bull_trend,bull_trend|reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_execution_score_gte_-0.27795,(direction_confidence >= 0.8912 OR execution_score >= -0.2779),long,bull_trend,bull_trend|execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(direction_confidence >= 0.8912 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,bull_trend,bull_trend|strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_pattern_confidence_lte_0.452425,(direction_confidence >= 0.8912 OR pattern_confidence <= 0.4524),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_pattern_confidence_lte_0.474463,(direction_confidence >= 0.8912 OR pattern_confidence <= 0.4745),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_obs_body_pct_gte_9.53875,(direction_confidence >= 0.8912 OR obs_body_pct >= 9.539),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_obs_body_pct_gte_11.448538,(direction_confidence >= 0.8912 OR obs_body_pct >= 11.45),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_direction_confidence_gte_0.5648,(direction_confidence >= 0.8912 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.8912_E_direction_confidence_gte_0.6736,(direction_confidence >= 0.8912 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_obs_low_pct_gte_-2.914012,(direction_confidence >= 1 OR obs_low_pct >= -2.914),long,bull_trend,bull_trend|reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_execution_score_gte_-0.27795,(direction_confidence >= 1 OR execution_score >= -0.2779),long,bull_trend,bull_trend|execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(direction_confidence >= 1 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,bull_trend,bull_trend|strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_pattern_confidence_lte_0.452425,(direction_confidence >= 1 OR pattern_confidence <= 0.4524),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_pattern_confidence_lte_0.474463,(direction_confidence >= 1 OR pattern_confidence <= 0.4745),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_obs_body_pct_gte_9.53875,(direction_confidence >= 1 OR obs_body_pct >= 9.539),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_obs_body_pct_gte_11.448538,(direction_confidence >= 1 OR obs_body_pct >= 11.45),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_direction_confidence_gte_0.5648,(direction_confidence >= 1 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_1.0_E_direction_confidence_gte_0.6736,(direction_confidence >= 1 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_E_execution_score_gte_-0.27795,(obs_low_pct >= -2.914 OR execution_score >= -0.2779),long,reversal,reversal|execution_aligned,bull_trend,bull_trend|execution_aligned|reversal,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(obs_low_pct >= -2.914 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,strong_breakout,strong_breakout|reversal|recovery,bull_trend,bull_trend|recovery|reversal|strong_breakout,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_E_pattern_confidence_lte_0.452425,(obs_low_pct >= -2.914 OR pattern_confidence <= 0.4524),long,bull_trend,bull_trend|reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.3622,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_E_pattern_confidence_lte_0.474463,(obs_low_pct >= -2.914 OR pattern_confidence <= 0.4745),long,bull_trend,bull_trend|reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.3622,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_E_obs_body_pct_gte_9.53875,(obs_low_pct >= -2.914 OR obs_body_pct >= 9.539),long,reversal,reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_E_obs_body_pct_gte_11.448538,(obs_low_pct >= -2.914 OR obs_body_pct >= 11.45),long,reversal,reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_E_direction_confidence_gte_0.5648,(obs_low_pct >= -2.914 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend|reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_obs_low_pct_gte_-2.914012_E_direction_confidence_gte_0.6736,(obs_low_pct >= -2.914 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend|reversal,bull_trend,bull_trend|reversal,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_execution_score_gte_-0.27795_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,(execution_score >= -0.2779 OR (obs_return_pct - gap_to_best_entry) >= -5.877),long,strong_breakout,strong_breakout|execution_aligned|recovery,bull_trend,bull_trend|execution_aligned|recovery|strong_breakout,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_execution_score_gte_-0.27795_E_pattern_confidence_lte_0.452425,(execution_score >= -0.2779 OR pattern_confidence <= 0.4524),long,bull_trend,bull_trend|execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_execution_score_gte_-0.27795_E_pattern_confidence_lte_0.474463,(execution_score >= -0.2779 OR pattern_confidence <= 0.4745),long,bull_trend,bull_trend|execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_execution_score_gte_-0.27795_E_obs_body_pct_gte_9.53875,(execution_score >= -0.2779 OR obs_body_pct >= 9.539),long,execution_aligned,execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,2.9846,21,mined_pool
EX_OR_E_execution_score_gte_-0.27795_E_obs_body_pct_gte_11.448538,(execution_score >= -0.2779 OR obs_body_pct >= 11.45),long,execution_aligned,execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_execution_score_gte_-0.27795_E_direction_confidence_gte_0.5648,(execution_score >= -0.2779 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend|execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_execution_score_gte_-0.27795_E_direction_confidence_gte_0.6736,(execution_score >= -0.2779 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend|execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.3405,21,mined_pool
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_pattern_confidence_lte_0.452425,((obs_return_pct - gap_to_best_entry) >= -5.877 OR pattern_confidence <= 0.4524),long,bull_trend,bull_trend|strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.3622,21,mined_pool
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_pattern_confidence_lte_0.474463,((obs_return_pct - gap_to_best_entry) >= -5.877 OR pattern_confidence <= 0.4745),long,bull_trend,bull_trend|strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.3622,21,mined_pool
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_obs_body_pct_gte_9.53875,((obs_return_pct - gap_to_best_entry) >= -5.877 OR obs_body_pct >= 9.539),long,strong_breakout,strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.3405,21,mined_pool
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_obs_body_pct_gte_11.448538,((obs_return_pct - gap_to_best_entry) >= -5.877 OR obs_body_pct >= 11.45),long,strong_breakout,strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.3405,21,mined_pool
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_direction_confidence_gte_0.5648,((obs_return_pct - gap_to_best_entry) >= -5.877 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend|strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.6456,21,mined_pool
EX_OR_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771_E_direction_confidence_gte_0.6736,((obs_return_pct - gap_to_best_entry) >= -5.877 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend|strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,4.6456,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.452425_E_pattern_confidence_lte_0.474463,(pattern_confidence <= 0.4524 OR pattern_confidence <= 0.4745),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.452425_E_obs_body_pct_gte_9.53875,(pattern_confidence <= 0.4524 OR obs_body_pct >= 9.539),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,2.7011,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.452425_E_obs_body_pct_gte_11.448538,(pattern_confidence <= 0.4524 OR obs_body_pct >= 11.45),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.452425_E_direction_confidence_gte_0.5648,(pattern_confidence <= 0.4524 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.452425_E_direction_confidence_gte_0.6736,(pattern_confidence <= 0.4524 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.474463_E_obs_body_pct_gte_9.53875,(pattern_confidence <= 0.4745 OR obs_body_pct >= 9.539),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,2.7011,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.474463_E_obs_body_pct_gte_11.448538,(pattern_confidence <= 0.4745 OR obs_body_pct >= 11.45),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.474463_E_direction_confidence_gte_0.5648,(pattern_confidence <= 0.4745 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_pattern_confidence_lte_0.474463_E_direction_confidence_gte_0.6736,(pattern_confidence <= 0.4745 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend|bull_trend,bull_trend,bull_trend,bull,low_volatility,4.0571,21,mined_pool
EX_OR_E_obs_body_pct_gte_9.53875_E_obs_body_pct_gte_11.448538,(obs_body_pct >= 9.539 OR obs_body_pct >= 11.45),long,mixed,mixed,bull_trend,bull_trend|mixed,bull,low_volatility,2.9846,21,mined_pool
EX_OR_E_obs_body_pct_gte_9.53875_E_direction_confidence_gte_0.5648,(obs_body_pct >= 9.539 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_obs_body_pct_gte_9.53875_E_direction_confidence_gte_0.6736,(obs_body_pct >= 9.539 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_obs_body_pct_gte_11.448538_E_direction_confidence_gte_0.5648,(obs_body_pct >= 11.45 OR direction_confidence >= 0.5648),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_obs_body_pct_gte_11.448538_E_direction_confidence_gte_0.6736,(obs_body_pct >= 11.45 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_direction_confidence_gte_0.5648_E_direction_confidence_gte_0.6736,(direction_confidence >= 0.5648 OR direction_confidence >= 0.6736),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_OR_E_rank_obs_return_top5_gte_0.125_E_rank_obs_return_top5_gte_0.25,(rank_obs_return_top5 >= 0.125 OR rank_obs_return_top5 >= 0.25),long,strong_breakout,strong_breakout,bull_trend,bull_trend|strong_breakout,bull,low_volatility,5.8078,21,mined_pool|rank_only
EX_NOT_E_direction_confidence_gte_0.7824,NOT (direction_confidence >= 0.7824),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,2.9846,21,mined_pool
EX_NOT_E_direction_confidence_gte_0.8912,NOT (direction_confidence >= 0.8912),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,2.9846,21,mined_pool
EX_NOT_E_direction_confidence_gte_1.0,NOT (direction_confidence >= 1),short,bull_trend,bull_trend,reversal,bull_trend|reversal,bear,low_volatility,-2.4452,24,mined_pool
EX_NOT_E_obs_low_pct_gte_-2.914012,NOT (obs_low_pct >= -2.914),long,reversal,reversal,bull_trend,bull_trend|reversal,bull,low_volatility,2.9846,21,mined_pool
EX_NOT_E_execution_score_gte_-0.27795,NOT (execution_score >= -0.2779),long,execution_aligned,execution_aligned,bull_trend,bull_trend|execution_aligned,bull,low_volatility,4.3405,21,mined_pool
EX_NOT_ED_obs_return_pct_gap_to_best_entry_gte_-5.8771,NOT ((obs_return_pct - gap_to_best_entry) >= -5.877),long,strong_breakout,strong_breakout|recovery,bull_trend,bull_trend|recovery|strong_breakout,bull,low_volatility,2.9846,21,mined_pool
EX_NOT_E_pattern_confidence_lte_0.452425,NOT (pattern_confidence <= 0.4524),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_NOT_E_pattern_confidence_lte_0.474463,NOT (pattern_confidence <= 0.4745),long,bull_trend,bull_trend,bull_trend,bull_trend,bull,low_volatility,4.3405,21,mined_pool
EX_NOT_E_obs_body_pct_gte_9.53875,NOT (obs_body_pct >= 9.539),long,mixed,mixed,bull_trend,bull_trend|mixed,bull,low_volatility,5.2955,21,mined_pool
EX_NOT_E_obs_body_pct_gte_11.448538,NOT (obs_body_pct >= 11.45),long,mixed,mixed,bull_trend,bull_trend|mixed,bull,low_volatility,5.2955,21,mined_pool
EX_1,prior_high_break >= 0.125,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_2,prior_high_break >= 0.25,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_3,prior_high_break >= 0.375,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_4,prior_high_break >= 0.5,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_5,prior_high_break >= 0.625,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_6,prior_high_break >= 0.75,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_7,prior_high_break >= 0.875,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_8,prior_high_break >= 1,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_9,momentum_persist >= 0.125,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_10,momentum_persist >= 0.25,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_11,momentum_persist >= 0.375,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_12,momentum_persist >= 0.5,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_13,momentum_persist >= 0.625,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_14,momentum_persist >= 0.75,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_15,momentum_persist >= 0.875,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_16,momentum_persist >= 1,short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_22,top5_rank <= 1.625,short,mixed,mixed,sideways,mixed|sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_23,top5_rank <= 1.75,short,mixed,mixed,sideways,mixed|sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_24,top5_rank <= 1.875,short,mixed,mixed,sideways,mixed|sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_25,top5_rank_pct >= 0.125,short,sideways,sideways,sideways,sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_26,top5_rank_pct >= 0.25,short,sideways,sideways,sideways,sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_27,top5_rank_pct >= 0.375,short,sideways,sideways,sideways,sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_28,top5_rank_pct >= 0.5,short,sideways,sideways,sideways,sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_29,top5_rank_pct >= 0.625,short,sideways,sideways,sideways,sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.125,(direction_confidence >= 1 AND prior_high_break >= 0.125),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.25,(direction_confidence >= 1 AND prior_high_break >= 0.25),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.375,(direction_confidence >= 1 AND prior_high_break >= 0.375),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.5,(direction_confidence >= 1 AND prior_high_break >= 0.5),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.625,(direction_confidence >= 1 AND prior_high_break >= 0.625),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.75,(direction_confidence >= 1 AND prior_high_break >= 0.75),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.875,(direction_confidence >= 1 AND prior_high_break >= 0.875),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_prior_high_break_gte_1.0,(direction_confidence >= 1 AND prior_high_break >= 1),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.125,(direction_confidence >= 1 AND momentum_persist >= 0.125),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.25,(direction_confidence >= 1 AND momentum_persist >= 0.25),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.375,(direction_confidence >= 1 AND momentum_persist >= 0.375),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.5,(direction_confidence >= 1 AND momentum_persist >= 0.5),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.625,(direction_confidence >= 1 AND momentum_persist >= 0.625),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.75,(direction_confidence >= 1 AND momentum_persist >= 0.75),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.875,(direction_confidence >= 1 AND momentum_persist >= 0.875),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_momentum_persist_gte_1.0,(direction_confidence >= 1 AND momentum_persist >= 1),short,bull_trend,bull_trend|strong_breakout,sideways,bull_trend|sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_direction_confidence_gte_1.0_E_top5_rank_lte_1.0,(direction_confidence >= 1 AND top5_rank <= 1),short,bull_trend,bull_trend,sideways,bull_trend|sideways,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.25,(prior_high_break >= 0.125 AND prior_high_break >= 0.25),short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.375,(prior_high_break >= 0.125 AND prior_high_break >= 0.375),short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.5,(prior_high_break >= 0.125 AND prior_high_break >= 0.5),short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.625,(prior_high_break >= 0.125 AND prior_high_break >= 0.625),short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.75,(prior_high_break >= 0.125 AND prior_high_break >= 0.75),short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
EX_AND_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.875,(prior_high_break >= 0.125 AND prior_high_break >= 0.875),short,strong_breakout,strong_breakout,sideways,sideways|strong_breakout,sideway,low_volatility,0.2731,24,mined_pool
