formula_id,rounds_total,rounds_beat_baseline,round_win_rate,stability_std,avg_generalization_score,survived
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_2h_current_range_pct_gte_29.928486,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_2h_previous_ma20_distance_pct_gte_65.594714,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_derived_range_expansion_gte_19.663914,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_derived_range_expansion_gte_8.077786,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_return_pct_gte_26.298514_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_2h_previous_return_pct_gte_26.298514_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_body_pct_gte_10.647286_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_body_pct_gte_10.647286_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2233,15.5785,True
SF_ATOM_0,17,17,1.0,1.2233,15.5785,True
SF_ORAND_SF_1h_current_return_pct_gte_18.082043,17,17,1.0,1.2233,15.5785,True
SF_AND_SF_15m_current_ma20_distance_pct_gte_17.364729_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.2246,15.5755,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.2095,15.5741,True
SF_AND_SF_15m_current_ma20_distance_pct_gte_17.364729_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.2233,15.5736,True
SF_AND_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.2088,15.5728,True
SF_AND_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.2088,15.5728,True
SF_AND_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2088,15.5728,True
SF_AND_SF_derived_range_expansion_gte_8.077786_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2088,15.5728,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2258,15.5725,True
SF_AND_SF_30m_current_body_pct_gte_10.647286_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2258,15.5725,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2258,15.5725,True
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2003,15.5719,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_20.388471_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.2219,15.5691,True
SF_AND_SF_15m_current_ma20_distance_pct_gte_17.364729_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2256,15.5642,True
SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2256,15.5642,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_20.388471_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.2085,15.5621,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2409,15.5598,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2409,15.5598,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.2409,15.5598,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2272,15.5597,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2272,15.5597,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_20.388471_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2301,15.5574,True
SF_AND_SF_15m_current_ma20_distance_pct_gte_17.364729_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.2272,15.5569,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.208,15.548,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.2388,15.5469,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.209,15.5463,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_17.364729_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.1876,15.546,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_20.388471_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2414,15.5455,True
SF_AND_SF_15m_current_ma20_distance_pct_gte_17.364729_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,17,1.0,1.2246,15.5436,True
SF_ATOM_72,17,17,1.0,1.2104,15.5397,True
SF_ATOM_74,17,17,1.0,1.2104,15.5397,True
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.2398,15.5377,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2414,15.5311,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.2284,15.5301,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2095,15.5293,True
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.2258,15.5277,True
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2258,15.5277,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_2h_previous_body_pct_gte_34.349857,17,17,1.0,1.2245,15.5272,True
SF_ATOM_38,17,17,1.0,1.2314,15.5241,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_20.388471_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2233,15.5229,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2233,15.5229,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2233,15.5229,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2097,15.5222,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.265,15.521,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.243,15.5153,True
SF_NOT_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.1044,15.5152,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2683,15.5145,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2114,15.5136,True
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.2301,15.5126,True
SF_ATOM_39,17,17,1.0,1.1766,15.5118,True
SF_ATOM_73,17,17,1.0,1.1939,15.5088,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.2028,15.508,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2077,15.5064,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_17.364729_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2393,15.5035,True
SF_AND_SF_15m_current_ma20_distance_pct_gte_17.364729_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.209,15.5015,True
SF_ATOM_19,17,17,1.0,1.209,15.5015,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.209,15.5015,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.209,15.5015,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_2h_previous_ma20_distance_pct_gte_65.594714,17,17,1.0,1.2492,15.4968,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2492,15.4968,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2492,15.4968,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_2h_previous_ma20_distance_pct_gte_65.594714,17,17,1.0,1.2492,15.4968,True
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.2442,15.4946,True
SF_ATOM_26,17,17,1.0,1.2442,15.4946,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2442,15.4946,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2442,15.4946,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2238,15.4925,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,17,1.0,1.2233,15.4925,True
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2238,15.4925,True
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2238,15.4925,True
SF_AND_SF_1h_current_ma20_distance_pct_gte_20.388471_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.2272,15.4904,True
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2258,15.4864,True
SF_ATOM_48,17,17,1.0,1.2514,15.4785,True
SF_AND_SF_15m_current_body_pct_gte_9.0914_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2233,15.4781,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2233,15.4781,True
SF_AND_SF_2h_previous_body_pct_gte_34.349857_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.2233,15.4781,True
SF_AND_SF_2h_previous_return_pct_gte_26.298514_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2233,15.4781,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2492,15.4773,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2492,15.4773,True
SF_OR_SF_2h_current_range_pct_gte_44.892729_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2332,15.477,True
SF_OR_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2061,15.4747,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2538,15.4738,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.256,15.473,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2258,15.472,True
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2258,15.472,True
SF_ATOM_37,17,17,1.0,1.1955,15.468,True
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2404,15.4671,True
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2404,15.4671,True
SF_ATOM_43,17,17,1.0,1.2791,15.4652,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2549,15.4639,True
SF_OR_SF_2h_current_range_pct_gte_44.892729_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2758,15.4639,True
SF_AND3_SF_2h_current_body_pct_gte_13.739943,17,17,1.0,1.2492,15.452,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_previous_ma20_distance_pct_gte_65.594714,17,17,1.0,1.2492,15.452,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_derived_range_expansion_gte_19.663914,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.2492,15.452,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SF_2h_previous_ma20_distance_pct_gte_65.594714,17,17,1.0,1.2492,15.452,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_previous_ma20_distance_pct_gte_65.594714,17,17,1.0,1.2492,15.452,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2714,15.452,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.2529,15.451,True
SF_NOT_SF_2h_previous_body_pct_gte_34.349857,17,17,1.0,1.265,15.4508,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2525,15.4498,True
SF_ATOM_51,17,17,1.0,1.2079,15.4497,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2538,15.429,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.2538,15.429,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.2538,15.429,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.2538,15.429,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2538,15.429,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SF_derived_range_expansion_gte_8.077786,17,17,1.0,1.2538,15.429,True
SF_ATOM_16,17,17,1.0,1.2538,15.429,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2538,15.429,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.2375,15.4241,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2656,15.4224,True
SF_ATOM_62,17,17,1.0,1.2014,15.4214,True
SF_AND_SF_15m_current_body_pct_gte_9.0914_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.2332,15.4147,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2472,15.4145,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2472,15.4145,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2472,15.4145,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2472,15.4145,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2472,15.4145,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_17.364729_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2106,15.4112,True
SF_AND3_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_2h_current_range_pct_gte_44.892729_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2537,15.4037,True
SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2492,15.3963,True
SF_NOT_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2358,15.3935,True
SF_ATOM_44,17,17,1.0,1.1394,15.3933,True
SF_ATOM_46,17,17,1.0,1.2537,15.3915,True
SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_2h_previous_body_pct_gte_27.479886,17,17,1.0,1.2445,15.391,True
SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2445,15.391,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.2195,15.3882,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2606,15.3822,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_current_body_pct_gte_13.739943,17,17,1.0,1.2287,15.3815,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_current_body_pct_gte_20.609914,17,17,1.0,1.2287,15.3815,True
SF_ATOM_36,17,17,1.0,1.2573,15.3776,True
SF_AND_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2218,15.3662,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.2218,15.3662,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.257,15.3639,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2618,15.3613,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2618,15.3613,True
SF_NOT_SF_15m_current_return_pct_gte_10.127714,17,17,1.0,1.1875,15.3577,True
SF_OR_SF_2h_current_range_pct_gte_44.892729_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2381,15.3531,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.324,15.3507,True
SF_OR_SF_15m_current_body_pct_gte_13.6371_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.277,15.3479,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2555,15.3395,True
SF_NOT_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.174,15.339,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.224,15.3296,True
SF_OR_SF_2h_current_range_pct_gte_44.892729_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2848,15.3185,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2411,15.3162,True
SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.2766,15.3076,True
SF_AND3_SF_2h_current_range_pct_gte_29.928486,17,17,1.0,1.2624,15.2991,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_2h_current_body_pct_gte_13.739943,17,17,1.0,1.2624,15.2991,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2624,15.2991,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2624,15.2991,True
SF_AND_SF_30m_current_body_pct_gte_10.647286_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.1989,15.2965,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.1989,15.2965,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,17,1.0,1.1989,15.2965,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2469,15.2937,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2975,15.2915,True
